candidate_id,job_role,job_role_display,gender,age_group,edu_level,edu_level_name,years_experience,edu_relevance,P_mcq,P_desc,P_code,S_edu,S_exp,S_skill,S_cv,S_int,CSS,passed_hard_filter,relevance_label,w_edu,w_exp,w_skill,w_mcq,w_desc,w_code,W_CV,W_INT
DS00076,Data_Scientist,Data Scientist,F,22-25,3,MSc,3.5,0.573,0.545,0.7432,0.6961,0.7092,1.0,0.5755,0.743,0.6743,0.7018,1,2,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00077,Data_Scientist,Data Scientist,M,36-40,3,MSc,3.6,0.4456,0.9563,0.8728,0.2098,0.6583,1.0,0.7776,0.8085,0.7652,0.7825,1,3,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00078,Data_Scientist,Data Scientist,M,31-35,3,MSc,4.2,0.7102,0.642,0.5431,0.6116,0.7641,1.0,0.5339,0.7428,0.5865,0.649,1,1,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00079,Data_Scientist,Data Scientist,F,22-25,2,BSc,0.1,0.558,0.7858,0.4993,0.3953,0.5832,0.04,0.5047,0.3888,0.5644,0.4942,0,1,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00080,Data_Scientist,Data Scientist,M,22-25,3,MSc,6.9,0.8534,0.6377,0.7458,0.7842,0.8213,1.0,0.654,0.808,0.721,0.7558,1,2,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00081,Data_Scientist,Data Scientist,M,26-30,2,BSc,0.0,0.8268,0.6799,0.6917,0.7,0.6907,0.0,0.8102,0.5313,0.6898,0.6264,0,2,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00082,Data_Scientist,Data Scientist,M,31-35,4,PhD,3.7,0.6649,0.8128,0.7681,0.6265,0.866,1.0,0.7768,0.8705,0.7532,0.8001,1,3,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00083,Data_Scientist,Data Scientist,F,36-40,2,BSc,2.9,0.8399,0.6525,0.4334,0.5106,0.696,1.0,0.5107,0.7131,0.5146,0.594,0,1,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00084,Data_Scientist,Data Scientist,M,31-35,1,Diploma,2.6,0.5499,0.5286,0.5729,0.461,0.46,1.0,0.279,0.5496,0.5372,0.5422,0,0,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00085,Data_Scientist,Data Scientist,F,22-25,3,MSc,2.7,0.8802,0.6757,0.8161,0.8602,0.8321,1.0,0.6435,0.807,0.7828,0.7925,1,2,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00086,Data_Scientist,Data Scientist,M,22-25,3,MSc,3.5,0.5748,0.6792,0.5708,0.58,0.7099,1.0,0.4217,0.6817,0.6051,0.6357,1,1,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00087,Data_Scientist,Data Scientist,M,26-30,2,BSc,0.0,0.7207,0.6518,0.3387,0.3977,0.6483,0.0,0.4197,0.3624,0.4445,0.4117,0,0,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00088,Data_Scientist,Data Scientist,F,22-25,4,PhD,2.5,0.9294,0.7877,0.5415,0.4328,0.9718,1.0,0.6535,0.853,0.5936,0.6974,1,1,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00089,Data_Scientist,Data Scientist,M,40+,2,BSc,2.0,1.0,0.8897,0.5248,0.5208,0.76,0.8,0.381,0.6204,0.6335,0.6283,0,1,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00090,Data_Scientist,Data Scientist,M,22-25,3,MSc,4.1,0.5976,0.6905,0.7118,0.7471,0.719,1.0,0.7002,0.7958,0.7125,0.7458,1,2,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00091,Data_Scientist,Data Scientist,M,22-25,2,BSc,5.2,0.5716,0.7112,0.9286,0.5641,0.5886,1.0,0.7134,0.762,0.7905,0.7791,0,3,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00092,Data_Scientist,Data Scientist,M,26-30,2,BSc,0.2,0.3991,0.6763,0.5493,0.5024,0.5196,0.08,0.5677,0.407,0.578,0.5096,0,1,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00093,Data_Scientist,Data Scientist,M,26-30,2,BSc,4.3,0.8474,0.5277,0.7448,0.8516,0.6989,1.0,0.8435,0.8471,0.701,0.7594,0,2,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00094,Data_Scientist,Data Scientist,M,26-30,3,MSc,5.7,0.9819,0.6431,0.4532,0.7826,0.8727,1.0,0.7043,0.8435,0.576,0.683,1,0,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00095,Data_Scientist,Data Scientist,F,22-25,3,MSc,7.2,0.8638,0.6771,0.9818,0.5806,0.8255,1.0,0.6301,0.7997,0.8101,0.8059,1,2,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00096,Data_Scientist,Data Scientist,M,31-35,3,MSc,3.0,0.7633,0.7455,0.6473,0.5102,0.7853,1.0,0.4916,0.7322,0.6493,0.6825,1,0,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00097,Data_Scientist,Data Scientist,M,26-30,3,MSc,4.8,0.6252,0.8481,0.4695,0.5576,0.7301,1.0,0.4852,0.7131,0.6007,0.6457,1,1,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00098,Data_Scientist,Data Scientist,F,26-30,3,MSc,1.7,0.7008,0.6571,0.7073,0.4517,0.7603,0.68,0.6272,0.683,0.6412,0.6579,1,2,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00099,Data_Scientist,Data Scientist,M,26-30,3,MSc,1.9,0.7434,0.6097,0.519,0.7418,0.7774,0.76,0.7319,0.754,0.5908,0.6561,1,1,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00100,Data_Scientist,Data Scientist,M,22-25,2,BSc,2.2,0.6523,0.6014,0.5314,0.5645,0.6209,0.88,0.4936,0.6477,0.5591,0.5945,0,1,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00101,Data_Scientist,Data Scientist,M,31-35,3,MSc,4.5,1.0,0.6136,0.7423,0.5486,0.88,1.0,0.7481,0.8632,0.6649,0.7442,1,2,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00102,Data_Scientist,Data Scientist,M,22-25,3,MSc,0.5,1.0,0.5782,0.2953,0.461,0.88,0.2,0.4855,0.5182,0.4133,0.4553,0,0,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00103,Data_Scientist,Data Scientist,F,26-30,3,MSc,5.7,0.7267,0.9195,0.9008,0.6616,0.7707,1.0,0.8208,0.8595,0.8585,0.8589,1,3,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00104,Data_Scientist,Data Scientist,M,36-40,3,MSc,3.4,0.4269,0.8061,0.5611,0.5625,0.6508,1.0,0.6138,0.7407,0.6349,0.6772,1,1,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00105,Data_Scientist,Data Scientist,M,26-30,3,MSc,1.9,1.0,0.7472,0.6204,0.5915,0.88,0.76,0.6141,0.7376,0.6527,0.6867,1,2,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00106,Data_Scientist,Data Scientist,M,26-30,3,MSc,4.8,0.6261,0.7752,0.8322,0.7179,0.7305,1.0,0.8103,0.8433,0.7922,0.8126,1,3,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00107,Data_Scientist,Data Scientist,M,26-30,3,MSc,4.0,0.6544,0.7734,0.7608,0.5262,0.7418,1.0,0.576,0.7529,0.7177,0.7318,1,2,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00108,Data_Scientist,Data Scientist,M,26-30,3,MSc,6.8,0.8418,0.6121,0.9596,1.0,0.8167,1.0,0.8472,0.8839,0.8634,0.8716,1,3,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00109,Data_Scientist,Data Scientist,F,22-25,2,BSc,2.9,0.6935,0.7125,0.8076,0.7183,0.6374,1.0,0.7348,0.7851,0.7612,0.7708,0,3,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00110,Data_Scientist,Data Scientist,M,26-30,3,MSc,3.8,0.7836,0.7632,0.7243,0.7143,0.7934,1.0,0.554,0.7596,0.734,0.7442,1,2,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00111,Data_Scientist,Data Scientist,F,26-30,3,MSc,7.9,0.6968,0.6627,1.0,0.8137,0.7587,1.0,0.5612,0.7521,0.8615,0.8177,1,2,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00112,Data_Scientist,Data Scientist,F,31-35,3,MSc,4.2,0.6971,0.7456,0.811,0.3993,0.7588,1.0,0.7651,0.8337,0.7091,0.7589,1,3,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00113,Data_Scientist,Data Scientist,M,31-35,1,Diploma,4.1,0.5518,0.6798,0.8098,0.7709,0.4607,1.0,0.6284,0.6896,0.763,0.7336,0,2,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
DS00114,Data_Scientist,Data Scientist,M,22-25,2,BSc,7.5,0.805,0.6957,0.7364,0.7821,0.682,1.0,0.8688,0.8521,0.7333,0.7808,0,2,0.3,0.3,0.4,0.3,0.5,0.2,0.4,0.6
