candidate_id,job_role,job_role_display,gender,age_group,edu_level,edu_level_name,years_experience,edu_relevance,P_mcq,P_desc,P_code,S_edu,S_exp,S_skill,S_cv,S_int,CSS,passed_hard_filter,relevance_label,w_edu,w_exp,w_skill,w_mcq,w_desc,w_code,W_CV,W_INT
AI_00012,AI_NLP_Engineer,AI/NLP Engineer,M,31-35,2,BSc,2.2,0.588,0.8457,0.7778,1.0,0.5952,0.7333,0.8883,0.7685,0.8837,0.8376,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00013,AI_NLP_Engineer,AI/NLP Engineer,F,26-30,3,MSc,3.9,0.551,0.6786,0.9058,0.7941,0.7004,1.0,0.6606,0.7724,0.8043,0.7915,1,2,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00014,AI_NLP_Engineer,AI/NLP Engineer,F,31-35,2,BSc,3.3,0.625,0.639,0.9295,0.7669,0.61,1.0,0.7237,0.7782,0.7918,0.7864,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00015,AI_NLP_Engineer,AI/NLP Engineer,M,22-25,3,MSc,2.8,0.61,0.9096,0.9067,0.9203,0.724,0.9333,0.7776,0.8109,0.9129,0.8721,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00016,AI_NLP_Engineer,AI/NLP Engineer,M,26-30,2,BSc,5.4,0.63,0.8889,0.8376,0.8813,0.612,1.0,0.7153,0.7749,0.8679,0.8307,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00017,AI_NLP_Engineer,AI/NLP Engineer,M,31-35,2,BSc,3.6,0.8,0.9044,0.8504,0.9732,0.68,1.0,0.6775,0.7749,0.913,0.8578,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00018,AI_NLP_Engineer,AI/NLP Engineer,M,26-30,4,PhD,8.6,1.0,1.0,1.0,0.9987,1.0,1.0,0.8959,0.9532,0.9995,0.981,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00019,AI_NLP_Engineer,AI/NLP Engineer,F,31-35,3,MSc,2.7,0.699,0.9515,0.8407,0.7523,0.7596,0.9,0.6998,0.7748,0.833,0.8097,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00020,AI_NLP_Engineer,AI/NLP Engineer,F,41-45,2,BSc,4.3,0.844,0.9725,0.9631,0.9889,0.6976,1.0,0.8573,0.8602,0.9758,0.9296,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00021,AI_NLP_Engineer,AI/NLP Engineer,F,26-30,3,MSc,2.8,0.87,0.7748,0.8241,0.862,0.828,0.9333,0.7343,0.8174,0.8269,0.8231,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00022,AI_NLP_Engineer,AI/NLP Engineer,F,26-30,3,MSc,2.6,0.782,0.9115,0.8703,0.9514,0.7928,0.8667,0.7881,0.8129,0.913,0.873,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00023,AI_NLP_Engineer,AI/NLP Engineer,F,41-45,2,BSc,3.0,0.726,0.9008,0.9927,0.9605,0.6504,1.0,0.8677,0.8531,0.9568,0.9153,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00024,AI_NLP_Engineer,AI/NLP Engineer,F,31-35,3,MSc,0.6,0.794,0.8344,0.7555,1.0,0.7976,0.2,0.6754,0.5633,0.873,0.7491,0,2,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00025,AI_NLP_Engineer,AI/NLP Engineer,F,31-35,2,BSc,2.7,0.626,0.8471,0.8046,0.7381,0.6104,0.9,0.7616,0.7653,0.7886,0.7793,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00026,AI_NLP_Engineer,AI/NLP Engineer,M,26-30,3,MSc,4.3,0.756,0.9645,0.7409,1.0,0.7824,1.0,1.0,0.9456,0.9004,0.9185,1,2,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00027,AI_NLP_Engineer,AI/NLP Engineer,F,22-25,3,MSc,3.7,0.696,0.8048,0.8107,1.0,0.7584,1.0,0.7126,0.8103,0.8849,0.8551,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00028,AI_NLP_Engineer,AI/NLP Engineer,M,31-35,2,BSc,1.7,0.571,0.8467,0.715,0.8226,0.5884,0.5667,0.6805,0.6233,0.791,0.7239,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00029,AI_NLP_Engineer,AI/NLP Engineer,M,36-40,3,MSc,5.5,0.697,1.0,1.0,1.0,0.7588,1.0,0.878,0.8848,1.0,0.9539,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00030,AI_NLP_Engineer,AI/NLP Engineer,F,26-30,4,PhD,1.8,0.929,1.0,0.9805,0.99,0.9716,0.6,1.0,0.8729,0.9892,0.9427,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00031,AI_NLP_Engineer,AI/NLP Engineer,F,22-25,3,MSc,3.8,0.668,0.954,0.9653,1.0,0.7472,1.0,0.7844,0.8398,0.9764,0.9218,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00032,AI_NLP_Engineer,AI/NLP Engineer,M,22-25,3,MSc,2.1,0.924,0.8176,0.9006,1.0,0.8496,0.7,1.0,0.8724,0.9196,0.9007,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00033,AI_NLP_Engineer,AI/NLP Engineer,F,26-30,2,BSc,8.9,0.725,0.879,1.0,1.0,0.65,1.0,0.9177,0.8755,0.9698,0.9321,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00034,AI_NLP_Engineer,AI/NLP Engineer,M,22-25,2,BSc,4.3,0.833,0.7322,0.8211,0.7776,0.6932,1.0,0.6142,0.7497,0.7815,0.7688,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00035,AI_NLP_Engineer,AI/NLP Engineer,F,26-30,3,MSc,3.7,0.767,0.9899,0.7821,0.9143,0.7868,1.0,0.6577,0.7927,0.8869,0.8492,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00036,AI_NLP_Engineer,AI/NLP Engineer,M,26-30,2,BSc,1.7,0.677,1.0,0.8531,1.0,0.6308,0.5667,0.7239,0.6535,0.9486,0.8306,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00037,AI_NLP_Engineer,AI/NLP Engineer,M,26-30,3,MSc,3.1,0.693,0.7662,0.7992,1.0,0.7572,1.0,0.6608,0.7867,0.8713,0.8375,1,2,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00038,AI_NLP_Engineer,AI/NLP Engineer,M,31-35,4,PhD,1.4,0.737,0.6786,1.0,1.0,0.8948,0.4667,0.7618,0.7065,0.9196,0.8344,0,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00039,AI_NLP_Engineer,AI/NLP Engineer,F,31-35,3,MSc,2.3,0.659,0.9585,1.0,0.8891,0.7436,0.7667,0.8388,0.7934,0.9453,0.8845,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00040,AI_NLP_Engineer,AI/NLP Engineer,M,26-30,2,BSc,3.6,0.488,0.9089,0.9123,0.8489,0.5552,1.0,0.6662,0.7386,0.8861,0.8271,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00041,AI_NLP_Engineer,AI/NLP Engineer,M,36-40,3,MSc,0.5,0.665,0.9445,0.8229,0.7832,0.746,0.1667,0.6713,0.5386,0.8374,0.7179,0,2,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00042,AI_NLP_Engineer,AI/NLP Engineer,M,22-25,2,BSc,5.4,0.679,0.9194,1.0,0.9351,0.6316,1.0,0.6821,0.7648,0.9539,0.8783,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00043,AI_NLP_Engineer,AI/NLP Engineer,M,36-40,4,PhD,1.4,0.918,0.7392,0.8572,0.8069,0.9672,0.4667,0.7588,0.7233,0.8076,0.7739,0,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00044,AI_NLP_Engineer,AI/NLP Engineer,F,31-35,3,MSc,1.5,0.733,0.8838,0.7539,0.7972,0.7732,0.5,0.8629,0.7316,0.8037,0.7749,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00045,AI_NLP_Engineer,AI/NLP Engineer,M,41-45,2,BSc,3.3,0.547,0.9348,0.9027,0.7413,0.5788,1.0,0.5917,0.711,0.8462,0.7921,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00046,AI_NLP_Engineer,AI/NLP Engineer,M,31-35,3,MSc,2.3,0.713,0.8981,0.9247,1.0,0.7652,0.7667,0.8831,0.8187,0.9482,0.8964,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00047,AI_NLP_Engineer,AI/NLP Engineer,F,26-30,2,BSc,4.1,0.901,1.0,0.9363,0.9262,0.7204,1.0,0.7751,0.8289,0.9482,0.9005,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00048,AI_NLP_Engineer,AI/NLP Engineer,M,46+,4,PhD,1.9,0.717,0.9451,1.0,0.9505,0.8868,0.6333,0.8901,0.8122,0.9665,0.9048,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00049,AI_NLP_Engineer,AI/NLP Engineer,F,26-30,3,MSc,4.5,0.695,0.7714,1.0,1.0,0.758,1.0,0.7305,0.8182,0.9428,0.893,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00050,AI_NLP_Engineer,AI/NLP Engineer,M,46+,2,BSc,4.9,0.716,0.9807,1.0,0.8966,0.6464,1.0,0.7873,0.8159,0.9538,0.8986,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00051,AI_NLP_Engineer,AI/NLP Engineer,M,22-25,3,MSc,0.0,0.836,0.9144,0.9113,0.8083,0.8144,0.0,0.7082,0.5223,0.8709,0.7315,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00052,AI_NLP_Engineer,AI/NLP Engineer,M,22-25,3,MSc,5.5,0.626,0.8627,0.9596,1.0,0.7304,1.0,0.9242,0.8985,0.9515,0.9303,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00053,AI_NLP_Engineer,AI/NLP Engineer,M,26-30,3,MSc,6.0,0.71,1.0,0.8919,0.996,0.764,1.0,0.7721,0.8384,0.9606,0.9117,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00054,AI_NLP_Engineer,AI/NLP Engineer,F,22-25,2,BSc,6.7,0.687,0.9467,0.8919,1.0,0.6348,1.0,0.8513,0.8418,0.9488,0.906,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00055,AI_NLP_Engineer,AI/NLP Engineer,M,31-35,4,PhD,3.1,0.814,1.0,0.9287,1.0,0.9256,1.0,0.8862,0.9302,0.975,0.9571,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00056,AI_NLP_Engineer,AI/NLP Engineer,M,26-30,3,MSc,5.6,0.886,0.849,0.9282,1.0,0.8344,1.0,0.7081,0.8272,0.9371,0.8931,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00057,AI_NLP_Engineer,AI/NLP Engineer,M,26-30,3,MSc,4.0,0.671,0.702,0.8498,1.0,0.7484,1.0,0.82,0.8561,0.8729,0.8662,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00058,AI_NLP_Engineer,AI/NLP Engineer,M,36-40,4,PhD,3.9,0.758,0.983,0.9158,0.9626,0.9032,1.0,0.7679,0.8714,0.9513,0.9193,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00059,AI_NLP_Engineer,AI/NLP Engineer,M,36-40,2,BSc,4.8,0.732,0.8476,1.0,0.8402,0.6528,1.0,0.9977,0.9122,0.898,0.9037,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00060,AI_NLP_Engineer,AI/NLP Engineer,M,22-25,2,BSc,4.0,0.684,0.8861,0.9637,0.9899,0.6336,1.0,0.6348,0.7441,0.9548,0.8705,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00061,AI_NLP_Engineer,AI/NLP Engineer,M,31-35,4,PhD,0.5,0.676,0.6744,0.8436,1.0,0.8704,0.1667,0.7023,0.5836,0.8639,0.7518,0,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00062,AI_NLP_Engineer,AI/NLP Engineer,F,22-25,3,MSc,1.3,0.709,0.8061,0.8744,0.9763,0.7636,0.4333,0.7319,0.6502,0.8981,0.7989,0,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00063,AI_NLP_Engineer,AI/NLP Engineer,M,31-35,2,BSc,6.1,0.854,0.6378,1.0,0.9535,0.7016,1.0,0.8144,0.8419,0.8908,0.8712,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00064,AI_NLP_Engineer,AI/NLP Engineer,F,36-40,2,BSc,6.3,0.648,0.9295,1.0,0.7887,0.6192,1.0,1.0,0.9048,0.8979,0.9007,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00065,AI_NLP_Engineer,AI/NLP Engineer,F,36-40,3,MSc,2.7,0.641,0.8332,0.805,0.9559,0.7364,0.9,0.8013,0.8147,0.8724,0.8493,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00066,AI_NLP_Engineer,AI/NLP Engineer,M,31-35,2,BSc,2.7,0.517,0.824,0.677,0.9938,0.5668,0.9,0.5726,0.6694,0.8405,0.7721,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00067,AI_NLP_Engineer,AI/NLP Engineer,M,31-35,3,MSc,3.0,0.862,1.0,0.8701,0.8733,0.8248,1.0,1.0,0.9562,0.9039,0.9248,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00068,AI_NLP_Engineer,AI/NLP Engineer,F,26-30,2,BSc,3.7,0.446,1.0,0.7943,0.9777,0.5384,1.0,0.8804,0.8308,0.9191,0.8838,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00069,AI_NLP_Engineer,AI/NLP Engineer,M,36-40,2,BSc,0.0,0.74,0.9483,0.8557,0.6618,0.656,0.0,0.7147,0.4856,0.8013,0.675,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00070,AI_NLP_Engineer,AI/NLP Engineer,F,26-30,3,MSc,2.3,0.927,1.0,1.0,1.0,0.8508,0.7667,0.7818,0.7945,1.0,0.9178,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00071,AI_NLP_Engineer,AI/NLP Engineer,M,22-25,2,BSc,3.9,0.643,0.9397,0.8953,0.7586,0.6172,1.0,0.692,0.7657,0.8517,0.8173,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00072,AI_NLP_Engineer,AI/NLP Engineer,F,22-25,3,MSc,4.2,0.587,0.8256,0.8465,0.951,0.7148,1.0,0.6389,0.7662,0.8831,0.8363,1,2,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00073,AI_NLP_Engineer,AI/NLP Engineer,F,36-40,2,BSc,3.8,0.79,0.6525,0.885,0.989,0.676,1.0,0.6756,0.773,0.8685,0.8303,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00074,AI_NLP_Engineer,AI/NLP Engineer,F,22-25,2,BSc,2.2,0.681,0.9627,0.8628,0.9093,0.6324,0.7333,0.9877,0.8226,0.9064,0.8729,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00075,AI_NLP_Engineer,AI/NLP Engineer,F,22-25,3,MSc,0.0,0.564,0.8453,1.0,0.7944,0.7056,0.0,0.8335,0.5515,0.8791,0.7481,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00076,AI_NLP_Engineer,AI/NLP Engineer,F,22-25,4,PhD,5.0,0.684,0.8144,0.9067,1.0,0.8736,1.0,0.8809,0.9148,0.9209,0.9185,1,2,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00077,AI_NLP_Engineer,AI/NLP Engineer,F,31-35,1,Diploma,2.8,0.528,0.9577,0.8496,1.0,0.4512,0.9333,0.622,0.6727,0.9368,0.8312,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00078,AI_NLP_Engineer,AI/NLP Engineer,F,36-40,3,MSc,1.0,0.814,1.0,0.7218,0.8817,0.8056,0.3333,0.7026,0.6176,0.8553,0.7602,0,2,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00079,AI_NLP_Engineer,AI/NLP Engineer,M,26-30,2,BSc,0.9,0.655,0.8068,0.7706,0.9686,0.622,0.3,0.8429,0.6248,0.8588,0.7652,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00080,AI_NLP_Engineer,AI/NLP Engineer,F,36-40,4,PhD,0.9,0.762,0.9832,0.9675,0.9972,0.9048,0.3,0.7701,0.6627,0.9833,0.8551,0,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00081,AI_NLP_Engineer,AI/NLP Engineer,F,26-30,3,MSc,4.5,0.846,1.0,0.9182,0.9413,0.8184,1.0,1.0,0.9546,0.9479,0.9506,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00082,AI_NLP_Engineer,AI/NLP Engineer,M,31-35,3,MSc,2.2,0.757,0.842,0.8335,0.9744,0.7828,0.7333,0.727,0.7428,0.892,0.8323,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00083,AI_NLP_Engineer,AI/NLP Engineer,F,36-40,2,BSc,4.7,0.661,0.9029,1.0,1.0,0.6244,1.0,0.811,0.8211,0.9757,0.9139,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00084,AI_NLP_Engineer,AI/NLP Engineer,F,36-40,4,PhD,0.8,0.991,0.9756,0.9106,0.9798,0.9964,0.2667,0.9262,0.7459,0.9545,0.8711,0,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00085,AI_NLP_Engineer,AI/NLP Engineer,F,31-35,3,MSc,5.5,0.741,0.8075,0.9857,1.0,0.7764,1.0,0.913,0.905,0.9469,0.9301,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00086,AI_NLP_Engineer,AI/NLP Engineer,M,31-35,4,PhD,1.3,0.903,0.8603,1.0,0.9243,0.9612,0.4333,0.8195,0.7391,0.9348,0.8565,0,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00087,AI_NLP_Engineer,AI/NLP Engineer,M,36-40,2,BSc,3.2,0.624,0.9126,0.9627,0.8621,0.6096,1.0,0.9226,0.8676,0.9099,0.893,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00088,AI_NLP_Engineer,AI/NLP Engineer,M,22-25,3,MSc,7.6,0.75,0.984,1.0,1.0,0.78,1.0,0.9745,0.9335,0.996,0.971,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00089,AI_NLP_Engineer,AI/NLP Engineer,M,22-25,3,MSc,6.2,0.795,0.8795,0.9867,0.9708,0.798,1.0,0.8465,0.8804,0.9535,0.9243,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00090,AI_NLP_Engineer,AI/NLP Engineer,M,36-40,4,PhD,1.8,0.961,0.9278,0.9262,0.8319,0.9844,0.6,0.6986,0.7405,0.8889,0.8295,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00091,AI_NLP_Engineer,AI/NLP Engineer,M,31-35,4,PhD,2.0,0.867,0.8145,0.754,1.0,0.9468,0.6667,0.7353,0.7676,0.8675,0.8275,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00092,AI_NLP_Engineer,AI/NLP Engineer,M,26-30,2,BSc,3.4,0.691,0.7006,0.8375,0.9451,0.6364,1.0,0.7582,0.8003,0.8463,0.8279,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00093,AI_NLP_Engineer,AI/NLP Engineer,F,31-35,2,BSc,2.9,0.826,0.8982,0.6558,0.7779,0.6904,0.9667,0.6501,0.7552,0.7652,0.7612,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00094,AI_NLP_Engineer,AI/NLP Engineer,F,22-25,4,PhD,3.1,0.671,0.8472,1.0,0.9188,0.8684,1.0,0.8227,0.8873,0.9293,0.9125,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00095,AI_NLP_Engineer,AI/NLP Engineer,F,31-35,2,BSc,6.9,0.697,0.8445,0.9835,1.0,0.6388,1.0,0.7908,0.8156,0.9554,0.8995,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00096,AI_NLP_Engineer,AI/NLP Engineer,M,36-40,2,BSc,5.5,0.783,0.8419,0.9651,1.0,0.6732,1.0,0.7914,0.8244,0.9483,0.8987,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00097,AI_NLP_Engineer,AI/NLP Engineer,F,41-45,2,BSc,0.1,0.819,0.8109,0.7543,0.8041,0.6876,0.0333,0.7257,0.5085,0.7884,0.6764,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00098,AI_NLP_Engineer,AI/NLP Engineer,M,31-35,2,BSc,4.9,0.711,1.0,0.945,0.9134,0.6444,1.0,0.7477,0.7976,0.9461,0.8867,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00099,AI_NLP_Engineer,AI/NLP Engineer,M,22-25,3,MSc,2.0,0.825,0.8459,1.0,0.8888,0.81,0.6667,0.6941,0.7149,0.917,0.8362,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00100,AI_NLP_Engineer,AI/NLP Engineer,F,31-35,2,BSc,1.9,0.654,1.0,0.9172,1.0,0.6216,0.6333,0.8256,0.7169,0.971,0.8694,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00101,AI_NLP_Engineer,AI/NLP Engineer,F,31-35,2,BSc,2.1,0.878,0.8172,0.9711,1.0,0.7112,0.7,0.7196,0.7116,0.9442,0.8512,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00102,AI_NLP_Engineer,AI/NLP Engineer,M,31-35,3,MSc,5.1,0.698,0.9788,0.8631,1.0,0.7592,1.0,0.6744,0.7933,0.9468,0.8854,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00103,AI_NLP_Engineer,AI/NLP Engineer,F,26-30,3,MSc,2.5,0.76,0.9372,1.0,0.8262,0.784,0.8333,1.0,0.896,0.9148,0.9073,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00104,AI_NLP_Engineer,AI/NLP Engineer,M,26-30,4,PhD,6.8,0.719,0.9512,0.8859,1.0,0.8876,1.0,0.8965,0.9253,0.9479,0.9389,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00105,AI_NLP_Engineer,AI/NLP Engineer,M,26-30,2,BSc,8.7,0.814,0.8862,0.8432,1.0,0.6856,1.0,0.9399,0.8944,0.9167,0.9078,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00106,AI_NLP_Engineer,AI/NLP Engineer,F,26-30,4,PhD,4.2,0.7,0.8903,1.0,1.0,0.88,1.0,0.7259,0.8467,0.9726,0.9222,1,3,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
AI_00107,AI_NLP_Engineer,AI/NLP Engineer,F,26-30,2,BSc,4.3,0.873,1.0,0.9085,0.979,0.7092,1.0,0.7105,0.797,0.9596,0.8946,0,0,0.25,0.3,0.45,0.25,0.35,0.4,0.4,0.6
