candidate_id,job_role,job_role_display,gender,age_group,edu_level,edu_level_name,years_experience,edu_relevance,P_mcq,P_desc,P_code,S_edu,S_exp,S_skill,S_cv,S_int,CSS,passed_hard_filter,relevance_label,w_edu,w_exp,w_skill,w_mcq,w_desc,w_code,W_CV,W_INT
SIT00066,Site_Reliability_Engineer,Site Reliability Engineer (SRE),M,46+,2,BSc,5.2,0.533,0.8054,0.833,1.0,0.5732,1.0,0.7711,0.833,0.9012,0.8739,1,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00067,Site_Reliability_Engineer,Site Reliability Engineer (SRE),F,31-35,3,MSc,7.2,0.82,0.9944,0.7553,1.0,0.808,1.0,1.0,0.9712,0.9252,0.9436,1,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00068,Site_Reliability_Engineer,Site Reliability Engineer (SRE),M,26-30,2,BSc,9.1,0.631,0.8443,0.8954,1.0,0.6124,1.0,0.8944,0.8943,0.9297,0.9155,1,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00069,Site_Reliability_Engineer,Site Reliability Engineer (SRE),M,26-30,2,BSc,3.0,0.802,0.9706,1.0,0.894,0.6808,0.75,0.9239,0.8179,0.9449,0.8941,1,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00070,Site_Reliability_Engineer,Site Reliability Engineer (SRE),F,22-25,2,BSc,1.3,0.614,0.8143,0.7524,0.9987,0.6056,0.325,0.817,0.5885,0.8787,0.7626,0,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00071,Site_Reliability_Engineer,Site Reliability Engineer (SRE),F,31-35,2,BSc,5.9,0.677,0.9079,0.824,0.9187,0.6308,1.0,0.632,0.779,0.8876,0.8442,1,1,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00072,Site_Reliability_Engineer,Site Reliability Engineer (SRE),M,26-30,2,BSc,6.9,0.665,0.8262,0.926,1.0,0.626,1.0,0.6412,0.7824,0.9344,0.8736,1,2,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00073,Site_Reliability_Engineer,Site Reliability Engineer (SRE),M,26-30,2,BSc,7.4,0.829,0.6928,0.9956,1.0,0.6916,1.0,0.7207,0.8281,0.9219,0.8844,1,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00074,Site_Reliability_Engineer,Site Reliability Engineer (SRE),M,22-25,2,BSc,5.3,0.725,0.8771,0.8948,0.9863,0.65,1.0,0.6601,0.7945,0.9315,0.8767,1,2,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00075,Site_Reliability_Engineer,Site Reliability Engineer (SRE),M,22-25,3,MSc,6.6,0.627,0.8663,1.0,1.0,0.7308,1.0,0.8454,0.8901,0.9666,0.936,1,2,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00076,Site_Reliability_Engineer,Site Reliability Engineer (SRE),F,36-40,3,MSc,2.6,0.622,0.883,0.7599,1.0,0.7288,0.65,0.7406,0.7026,0.8987,0.8203,1,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00077,Site_Reliability_Engineer,Site Reliability Engineer (SRE),M,26-30,2,BSc,6.9,0.571,0.6136,0.9272,1.0,0.5884,1.0,0.7863,0.8421,0.8816,0.8658,1,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00078,Site_Reliability_Engineer,Site Reliability Engineer (SRE),M,22-25,3,MSc,4.2,0.79,0.7378,1.0,1.0,0.796,1.0,0.9831,0.9618,0.9345,0.9454,1,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00079,Site_Reliability_Engineer,Site Reliability Engineer (SRE),F,26-30,2,BSc,6.2,0.65,0.6645,0.6608,0.8557,0.62,1.0,0.6741,0.7963,0.7494,0.7682,1,2,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00080,Site_Reliability_Engineer,Site Reliability Engineer (SRE),M,26-30,3,MSc,6.1,0.932,1.0,0.8789,1.0,0.8528,1.0,0.8172,0.8957,0.9637,0.9365,1,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00081,Site_Reliability_Engineer,Site Reliability Engineer (SRE),F,41-45,2,BSc,7.1,0.605,0.7335,1.0,1.0,0.602,1.0,0.9001,0.8953,0.9334,0.9182,1,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00082,Site_Reliability_Engineer,Site Reliability Engineer (SRE),M,26-30,3,MSc,5.8,0.765,0.7619,0.9249,0.8554,0.786,1.0,0.9767,0.9574,0.8529,0.8947,1,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00083,Site_Reliability_Engineer,Site Reliability Engineer (SRE),M,26-30,3,MSc,0.0,0.828,0.8772,0.9146,0.9039,0.8112,0.0,0.7105,0.4414,0.9004,0.7168,0,0,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00084,Site_Reliability_Engineer,Site Reliability Engineer (SRE),M,31-35,4,PhD,2.6,0.778,1.0,0.8518,0.967,0.9112,0.65,1.0,0.8467,0.9407,0.9031,1,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00085,Site_Reliability_Engineer,Site Reliability Engineer (SRE),M,26-30,2,BSc,1.5,0.72,0.7627,0.6748,0.9598,0.648,0.375,0.7345,0.5777,0.825,0.7261,0,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00086,Site_Reliability_Engineer,Site Reliability Engineer (SRE),M,46+,3,MSc,7.4,0.771,0.8371,0.8974,1.0,0.7884,1.0,0.8242,0.8892,0.9285,0.9128,1,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00087,Site_Reliability_Engineer,Site Reliability Engineer (SRE),F,26-30,3,MSc,7.3,0.713,0.7984,0.8452,1.0,0.7652,1.0,0.8084,0.8786,0.9032,0.8934,1,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00088,Site_Reliability_Engineer,Site Reliability Engineer (SRE),F,22-25,2,BSc,3.4,0.626,0.7351,0.7187,1.0,0.6104,0.85,0.6918,0.7429,0.8494,0.8068,1,2,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00089,Site_Reliability_Engineer,Site Reliability Engineer (SRE),F,26-30,2,BSc,9.4,0.76,0.6995,1.0,1.0,0.664,1.0,0.7507,0.8374,0.9249,0.8899,1,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00090,Site_Reliability_Engineer,Site Reliability Engineer (SRE),F,26-30,2,BSc,2.0,0.602,0.7982,0.7944,0.9471,0.6008,0.5,0.702,0.606,0.8641,0.7609,1,2,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00091,Site_Reliability_Engineer,Site Reliability Engineer (SRE),F,36-40,2,BSc,7.0,0.737,0.8561,1.0,0.8743,0.6548,1.0,0.7681,0.8439,0.9075,0.8821,1,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00092,Site_Reliability_Engineer,Site Reliability Engineer (SRE),M,26-30,3,MSc,2.5,0.9,0.8519,0.9631,1.0,0.84,0.625,0.7406,0.7093,0.9519,0.8549,1,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00093,Site_Reliability_Engineer,Site Reliability Engineer (SRE),F,26-30,2,BSc,5.4,0.705,0.9329,0.8942,0.9833,0.642,1.0,0.7433,0.8308,0.944,0.8987,1,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00094,Site_Reliability_Engineer,Site Reliability Engineer (SRE),M,26-30,1,Diploma,5.1,0.553,0.8146,0.7853,0.8784,0.4612,1.0,0.7153,0.7911,0.8345,0.8171,0,0,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00095,Site_Reliability_Engineer,Site Reliability Engineer (SRE),M,26-30,2,BSc,10.0,0.77,0.8212,0.9952,1.0,0.668,1.0,0.7847,0.8533,0.9539,0.9137,1,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00096,Site_Reliability_Engineer,Site Reliability Engineer (SRE),F,22-25,2,BSc,6.1,0.595,0.9922,0.9019,1.0,0.598,1.0,0.9405,0.9129,0.9686,0.9463,1,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00097,Site_Reliability_Engineer,Site Reliability Engineer (SRE),M,31-35,2,BSc,8.3,0.838,0.9142,1.0,1.0,0.6952,1.0,1.0,0.9543,0.9786,0.9689,1,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00098,Site_Reliability_Engineer,Site Reliability Engineer (SRE),M,22-25,3,MSc,7.5,0.636,0.9658,0.9845,1.0,0.7344,1.0,0.8496,0.8925,0.9868,0.9491,1,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00099,Site_Reliability_Engineer,Site Reliability Engineer (SRE),F,31-35,2,BSc,5.4,0.685,0.8337,0.8402,0.878,0.634,1.0,0.8338,0.8703,0.8556,0.8615,1,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00100,Site_Reliability_Engineer,Site Reliability Engineer (SRE),F,36-40,2,BSc,5.9,0.707,0.7529,0.7669,1.0,0.6428,1.0,0.7595,0.8382,0.8683,0.8563,1,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00101,Site_Reliability_Engineer,Site Reliability Engineer (SRE),F,22-25,4,PhD,7.1,0.836,0.852,0.7924,1.0,0.9344,1.0,0.7573,0.8809,0.9007,0.8928,1,2,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00102,Site_Reliability_Engineer,Site Reliability Engineer (SRE),M,26-30,3,MSc,9.9,0.544,0.6159,0.6385,1.0,0.6976,1.0,0.7305,0.8334,0.7955,0.8107,1,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
SIT00103,Site_Reliability_Engineer,Site Reliability Engineer (SRE),M,31-35,3,MSc,11.0,0.647,0.8467,1.0,1.0,0.7388,1.0,0.885,0.9091,0.9617,0.9407,1,3,0.15,0.4,0.45,0.25,0.3,0.45,0.4,0.6
