candidate_id,job_role,job_role_display,gender,age_group,edu_level,edu_level_name,years_experience,edu_relevance,P_mcq,P_desc,P_code,S_edu,S_exp,S_skill,S_cv,S_int,CSS,passed_hard_filter,relevance_label,w_edu,w_exp,w_skill,w_mcq,w_desc,w_code,W_CV,W_INT
NET00047,Network_Engineer,Network Engineer,F,31-35,2,BSc,7.0,0.643,1.0,0.9705,1.0,0.6172,1.0,0.7234,0.799,0.9882,0.9125,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00048,Network_Engineer,Network Engineer,F,31-35,3,MSc,2.6,0.816,0.854,0.8529,1.0,0.8064,0.8667,0.9004,0.8698,0.8974,0.8864,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00049,Network_Engineer,Network Engineer,F,26-30,2,BSc,2.8,0.691,0.8612,0.8212,0.766,0.6364,0.9333,0.6436,0.7436,0.8166,0.7874,1,2,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00050,Network_Engineer,Network Engineer,F,36-40,2,BSc,4.2,0.633,0.8731,0.699,0.7273,0.6132,1.0,0.6575,0.7685,0.7597,0.7632,1,2,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00051,Network_Engineer,Network Engineer,F,31-35,2,BSc,5.3,0.696,0.8582,0.6163,0.9613,0.6384,1.0,0.7941,0.835,0.7924,0.8094,1,2,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00052,Network_Engineer,Network Engineer,F,31-35,2,BSc,1.7,0.565,0.7139,0.6966,0.5443,0.586,0.5667,0.4708,0.5274,0.6561,0.6046,1,1,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00053,Network_Engineer,Network Engineer,M,46+,1,Diploma,6.0,0.551,0.8538,0.6511,0.9237,0.4604,1.0,0.7709,0.789,0.7937,0.7918,0,0,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00054,Network_Engineer,Network Engineer,F,31-35,2,BSc,4.3,0.679,1.0,0.8546,0.8083,0.6316,1.0,0.7032,0.7928,0.8843,0.8477,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00055,Network_Engineer,Network Engineer,F,36-40,2,BSc,7.5,0.553,1.0,1.0,0.9607,0.5812,1.0,0.8053,0.8286,0.9882,0.9244,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00056,Network_Engineer,Network Engineer,F,26-30,1,Diploma,1.3,0.52,0.7209,0.7879,0.8284,0.448,0.4333,0.7053,0.5586,0.78,0.6914,0,0,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00057,Network_Engineer,Network Engineer,M,41-45,2,BSc,0.0,0.524,0.8454,0.8353,0.8666,0.5696,0.0,0.8178,0.4819,0.8477,0.7014,0,0,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00058,Network_Engineer,Network Engineer,M,31-35,1,Diploma,4.4,0.523,0.6677,0.8709,0.8591,0.4492,1.0,0.5646,0.6939,0.8064,0.7614,0,0,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00059,Network_Engineer,Network Engineer,M,22-25,2,BSc,5.4,0.753,0.7873,0.8777,0.7999,0.6612,1.0,0.9427,0.9065,0.8272,0.8589,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00060,Network_Engineer,Network Engineer,F,36-40,1,Diploma,2.2,0.507,0.6216,0.8093,0.958,0.4428,0.7333,0.858,0.7313,0.7976,0.7711,0,0,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00061,Network_Engineer,Network Engineer,M,31-35,3,MSc,2.2,0.833,0.6935,0.7932,0.8878,0.8132,0.7333,0.6548,0.714,0.7917,0.7606,1,2,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00062,Network_Engineer,Network Engineer,M,26-30,1,Diploma,5.3,0.653,1.0,0.9317,0.8662,0.5012,1.0,0.8828,0.8475,0.9325,0.8985,0,0,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00063,Network_Engineer,Network Engineer,F,22-25,2,BSc,0.4,0.617,0.7964,0.804,0.506,0.6068,0.1333,0.7198,0.4919,0.7123,0.6241,0,0,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00064,Network_Engineer,Network Engineer,F,22-25,2,BSc,4.2,0.848,0.9084,0.9469,0.5709,0.6992,1.0,0.7216,0.8146,0.8225,0.8193,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00065,Network_Engineer,Network Engineer,M,31-35,3,MSc,4.7,0.807,0.8388,0.9266,1.0,0.8028,1.0,0.8137,0.8767,0.9223,0.9041,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00066,Network_Engineer,Network Engineer,F,31-35,2,BSc,6.8,0.721,0.8451,0.8943,0.9698,0.6484,1.0,0.7184,0.803,0.9022,0.8625,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00067,Network_Engineer,Network Engineer,M,36-40,4,PhD,5.9,0.904,1.0,0.7356,0.768,0.9616,1.0,0.7098,0.8617,0.8246,0.8394,1,2,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00068,Network_Engineer,Network Engineer,M,26-30,3,MSc,7.3,0.645,0.8262,0.935,0.8746,0.738,1.0,0.6272,0.7798,0.8842,0.8424,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00069,Network_Engineer,Network Engineer,F,31-35,2,BSc,1.6,0.619,0.8898,0.6816,0.763,0.6076,0.5333,0.5913,0.5743,0.7685,0.6908,1,2,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00070,Network_Engineer,Network Engineer,M,22-25,2,BSc,4.4,0.72,0.9319,0.9344,0.9497,0.648,1.0,0.8282,0.8523,0.9382,0.9038,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00071,Network_Engineer,Network Engineer,M,22-25,2,BSc,6.6,0.61,0.826,0.7661,0.7976,0.604,1.0,0.7767,0.8203,0.7935,0.8042,1,2,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00072,Network_Engineer,Network Engineer,F,31-35,2,BSc,4.6,0.696,0.8598,0.8538,1.0,0.6384,1.0,0.7129,0.7985,0.8995,0.8591,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00073,Network_Engineer,Network Engineer,M,26-30,1,Diploma,5.1,0.55,0.9483,0.8316,0.6942,0.46,1.0,0.9079,0.8506,0.8254,0.8355,0,0,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00074,Network_Engineer,Network Engineer,F,22-25,2,BSc,3.2,0.784,0.7696,0.8273,0.7527,0.6736,1.0,0.6516,0.7779,0.7876,0.7837,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00075,Network_Engineer,Network Engineer,F,31-35,2,BSc,3.1,0.564,0.9853,0.97,0.941,0.5856,1.0,0.7175,0.79,0.9659,0.8955,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00076,Network_Engineer,Network Engineer,M,31-35,2,BSc,10.3,0.698,0.7599,0.7779,1.0,0.6392,1.0,0.761,0.8203,0.8391,0.8316,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00077,Network_Engineer,Network Engineer,F,36-40,2,BSc,0.0,0.779,0.6806,0.653,1.0,0.6716,0.0,0.889,0.5344,0.7654,0.673,0,0,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00078,Network_Engineer,Network Engineer,F,31-35,2,BSc,7.5,0.746,0.7987,0.8507,1.0,0.6584,1.0,0.8831,0.8791,0.8799,0.8796,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00079,Network_Engineer,Network Engineer,M,26-30,2,BSc,4.1,0.762,0.8292,0.7678,0.9077,0.6648,1.0,0.7142,0.8043,0.8282,0.8186,1,2,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00080,Network_Engineer,Network Engineer,F,22-25,2,BSc,4.2,0.736,0.7656,0.7978,1.0,0.6544,1.0,0.6569,0.7765,0.8488,0.8199,1,2,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00081,Network_Engineer,Network Engineer,F,36-40,3,MSc,2.9,0.887,0.9209,0.881,0.8462,0.8348,0.9667,0.6815,0.812,0.8825,0.8543,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00082,Network_Engineer,Network Engineer,F,36-40,2,BSc,4.9,0.508,0.9249,0.8524,0.8342,0.5632,1.0,0.9128,0.8734,0.8687,0.8706,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00083,Network_Engineer,Network Engineer,M,26-30,2,BSc,1.7,0.623,0.8868,0.6931,0.8297,0.6092,0.5667,0.8554,0.7051,0.7922,0.7574,1,2,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00084,Network_Engineer,Network Engineer,F,31-35,2,BSc,8.6,0.859,0.977,0.916,0.9294,0.7036,1.0,0.858,0.8768,0.9383,0.9137,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00085,Network_Engineer,Network Engineer,M,26-30,3,MSc,8.0,0.863,0.9075,1.0,1.0,0.8252,1.0,0.7584,0.8563,0.9723,0.9259,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00086,Network_Engineer,Network Engineer,F,41-45,3,MSc,1.5,0.939,0.9792,0.7352,0.9597,0.8556,0.5,0.5997,0.616,0.8757,0.7718,1,2,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00087,Network_Engineer,Network Engineer,M,36-40,2,BSc,5.6,0.613,0.8828,0.9261,0.8725,0.6052,1.0,0.8056,0.8336,0.897,0.8716,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00088,Network_Engineer,Network Engineer,F,22-25,1,Diploma,5.2,0.447,0.6892,0.8212,0.8204,0.4188,1.0,0.613,0.7096,0.7814,0.7527,0,0,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00089,Network_Engineer,Network Engineer,F,22-25,3,MSc,5.9,0.812,0.7543,0.7299,0.9209,0.8048,1.0,0.8434,0.8905,0.7945,0.8329,1,2,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00090,Network_Engineer,Network Engineer,F,36-40,2,BSc,2.6,0.708,0.893,1.0,0.8286,0.6432,0.8667,0.9609,0.8644,0.9165,0.8957,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00091,Network_Engineer,Network Engineer,F,26-30,3,MSc,7.1,0.784,0.843,0.9288,1.0,0.7936,1.0,0.8225,0.8788,0.9244,0.9062,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00092,Network_Engineer,Network Engineer,M,31-35,3,MSc,8.0,0.796,0.8278,1.0,0.8385,0.7984,1.0,0.7816,0.8614,0.8999,0.8845,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00093,Network_Engineer,Network Engineer,F,26-30,3,MSc,6.3,0.941,0.8444,0.8786,1.0,0.8564,1.0,0.9431,0.9457,0.9048,0.9212,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00094,Network_Engineer,Network Engineer,F,41-45,2,BSc,4.2,0.709,0.719,0.889,1.0,0.6436,1.0,0.7867,0.8327,0.8713,0.8559,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00095,Network_Engineer,Network Engineer,F,26-30,2,BSc,2.9,0.681,0.9585,0.8816,0.668,0.6324,0.9667,0.855,0.8496,0.8406,0.8442,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00096,Network_Engineer,Network Engineer,M,26-30,3,MSc,7.1,0.668,0.9229,0.9192,0.9681,0.7472,1.0,0.9518,0.9278,0.935,0.9321,1,2,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00097,Network_Engineer,Network Engineer,M,36-40,2,BSc,6.7,0.767,0.7334,0.7703,0.9035,0.6668,1.0,0.7774,0.8332,0.7992,0.8128,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00098,Network_Engineer,Network Engineer,F,31-35,3,MSc,3.7,0.625,1.0,0.7523,0.8297,0.73,1.0,0.8369,0.8726,0.8498,0.8589,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00099,Network_Engineer,Network Engineer,M,26-30,2,BSc,0.8,0.536,0.9611,0.6428,0.7389,0.5744,0.2667,0.7575,0.5491,0.7671,0.6799,0,2,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00100,Network_Engineer,Network Engineer,F,41-45,1,Diploma,5.4,0.337,0.7695,0.6788,0.7631,0.3748,1.0,0.8627,0.8132,0.7313,0.7641,0,0,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00101,Network_Engineer,Network Engineer,F,36-40,2,BSc,0.4,0.539,0.7795,0.8132,0.6444,0.5756,0.1333,0.6135,0.4379,0.7525,0.6267,0,0,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00102,Network_Engineer,Network Engineer,M,22-25,3,MSc,5.9,0.443,0.6554,0.8507,0.8839,0.6572,1.0,0.7928,0.8382,0.8021,0.8165,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00103,Network_Engineer,Network Engineer,F,22-25,2,BSc,2.6,0.544,0.7358,0.6862,0.7474,0.5776,0.8667,0.6349,0.7046,0.7194,0.7135,1,2,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00104,Network_Engineer,Network Engineer,F,26-30,2,BSc,5.0,0.638,0.7744,0.7608,0.6946,0.6152,1.0,0.6076,0.7465,0.745,0.7456,1,2,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00105,Network_Engineer,Network Engineer,F,31-35,4,PhD,1.0,0.868,0.7886,0.7676,0.7486,0.9472,0.3333,0.8023,0.6671,0.7682,0.7278,0,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00106,Network_Engineer,Network Engineer,F,26-30,2,BSc,2.9,0.802,0.8193,0.9331,0.7244,0.6808,0.9667,0.6475,0.7659,0.8363,0.8081,1,2,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00107,Network_Engineer,Network Engineer,F,26-30,3,MSc,0.0,0.984,0.949,0.6635,0.7756,0.8736,0.0,0.6962,0.488,0.7828,0.6649,0,0,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00108,Network_Engineer,Network Engineer,M,26-30,2,BSc,4.9,0.768,0.8308,0.9518,0.9846,0.6672,1.0,0.9102,0.893,0.9253,0.9124,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00109,Network_Engineer,Network Engineer,M,31-35,2,BSc,1.4,0.606,0.7177,0.8076,0.6408,0.6024,0.4667,0.6323,0.5684,0.7306,0.6657,0,2,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00110,Network_Engineer,Network Engineer,F,26-30,2,BSc,7.5,0.611,0.6819,0.9182,0.815,0.6044,1.0,0.847,0.852,0.8163,0.8306,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00111,Network_Engineer,Network Engineer,F,41-45,3,MSc,5.3,0.799,0.9643,0.8249,0.7846,0.7996,1.0,0.7545,0.8494,0.8546,0.8525,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00112,Network_Engineer,Network Engineer,F,31-35,2,BSc,6.5,0.661,0.8271,0.9918,0.921,0.6244,1.0,0.7946,0.8324,0.9211,0.8856,1,3,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00113,Network_Engineer,Network Engineer,F,31-35,3,MSc,2.7,0.746,0.9397,0.8386,0.6341,0.7784,0.9,0.6453,0.7611,0.8076,0.789,1,2,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00114,Network_Engineer,Network Engineer,F,22-25,1,Diploma,4.4,0.555,0.9297,1.0,0.8351,0.462,1.0,0.6758,0.7465,0.9294,0.8562,0,0,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
NET00115,Network_Engineer,Network Engineer,F,31-35,2,BSc,3.6,0.539,0.8136,0.6969,0.8994,0.5756,1.0,0.7017,0.7809,0.7927,0.788,1,2,0.2,0.35,0.45,0.3,0.4,0.3,0.4,0.6
