candidate_id,job_role,job_role_display,gender,age_group,edu_level,edu_level_name,years_experience,edu_relevance,P_mcq,P_desc,P_code,S_edu,S_exp,S_skill,S_cv,S_int,CSS,passed_hard_filter,relevance_label,w_edu,w_exp,w_skill,w_mcq,w_desc,w_code,W_CV,W_INT
MA00011,Mobile_App_Developer,Mobile App Developer,F,26-30,3,MSc,2.3,0.8828,0.6529,0.6012,0.569,0.8331,0.92,0.4918,0.6715,0.5955,0.6259,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00012,Mobile_App_Developer,Mobile App Developer,F,31-35,3,MSc,3.5,0.6571,0.8134,0.6649,0.7448,0.7428,1.0,0.7827,0.8419,0.7346,0.7775,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00013,Mobile_App_Developer,Mobile App Developer,M,26-30,2,BSc,5.7,0.6657,0.7967,0.6928,0.6901,0.6263,1.0,0.7739,0.8196,0.7122,0.7552,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00014,Mobile_App_Developer,Mobile App Developer,F,31-35,2,BSc,1.6,0.4249,0.5339,0.231,0.6007,0.5299,0.64,0.6199,0.6124,0.4764,0.5308,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00015,Mobile_App_Developer,Mobile App Developer,M,31-35,3,MSc,4.1,0.2101,0.5913,0.6982,0.4452,0.564,1.0,0.466,0.6409,0.5503,0.5865,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00016,Mobile_App_Developer,Mobile App Developer,M,36-40,2,BSc,3.1,0.3881,0.7379,0.5727,0.842,0.5152,1.0,0.5873,0.7003,0.7404,0.7244,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00017,Mobile_App_Developer,Mobile App Developer,F,22-25,2,BSc,1.2,0.4818,0.4982,0.5844,0.6805,0.5527,0.48,0.3749,0.4331,0.6152,0.5424,0,0,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00018,Mobile_App_Developer,Mobile App Developer,M,40+,4,PhD,3.3,0.7492,0.5906,0.8351,0.7958,0.8997,1.0,0.5017,0.7109,0.7666,0.7443,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00019,Mobile_App_Developer,Mobile App Developer,M,22-25,2,BSc,3.5,0.2667,0.6531,0.7378,0.7337,0.4667,1.0,0.6187,0.7103,0.7188,0.7154,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00020,Mobile_App_Developer,Mobile App Developer,M,26-30,2,BSc,2.7,0.4634,0.6399,0.4801,0.6686,0.5453,1.0,0.5664,0.6933,0.6063,0.6411,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00021,Mobile_App_Developer,Mobile App Developer,F,31-35,1,Diploma,2.1,0.7008,0.5114,0.4622,0.6456,0.5203,0.84,0.4855,0.5971,0.5638,0.5771,0,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00022,Mobile_App_Developer,Mobile App Developer,M,31-35,4,PhD,0.0,0.5708,0.7027,0.5034,0.6878,0.8283,0.0,0.6797,0.4981,0.6355,0.5805,0,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00023,Mobile_App_Developer,Mobile App Developer,F,36-40,2,BSc,0.5,0.5134,0.8142,0.6155,0.6183,0.5654,0.2,0.7508,0.5577,0.6566,0.617,0,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00024,Mobile_App_Developer,Mobile App Developer,F,22-25,2,BSc,0.6,0.8542,0.7033,0.5598,0.5535,0.7017,0.24,0.5452,0.4771,0.5854,0.5421,0,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00025,Mobile_App_Developer,Mobile App Developer,F,40+,2,BSc,1.3,0.2585,0.7473,0.4887,0.6985,0.4634,0.52,0.5639,0.5357,0.6453,0.6015,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00026,Mobile_App_Developer,Mobile App Developer,M,22-25,3,MSc,2.4,0.4364,0.7169,0.7971,0.5286,0.6546,0.96,0.7003,0.7714,0.6468,0.6966,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00027,Mobile_App_Developer,Mobile App Developer,M,31-35,2,BSc,0.0,0.7998,0.7756,0.5878,0.9057,0.6799,0.0,0.902,0.5981,0.7843,0.7098,0,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00028,Mobile_App_Developer,Mobile App Developer,M,22-25,2,BSc,0.0,0.4225,0.6721,0.5238,0.423,0.529,0.0,0.5115,0.3607,0.5031,0.4461,0,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00029,Mobile_App_Developer,Mobile App Developer,F,22-25,2,BSc,5.1,0.4672,0.7066,0.8552,0.7595,0.5469,1.0,0.8209,0.8335,0.7776,0.8,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00030,Mobile_App_Developer,Mobile App Developer,F,36-40,3,MSc,0.0,0.5768,0.7804,0.3966,0.5714,0.7107,0.0,0.5244,0.395,0.5607,0.4944,0,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00031,Mobile_App_Developer,Mobile App Developer,F,36-40,3,MSc,1.3,0.6258,0.8727,0.6254,0.688,0.7303,0.52,0.7339,0.6692,0.7061,0.6913,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00032,Mobile_App_Developer,Mobile App Developer,M,26-30,1,Diploma,5.2,0.519,0.5948,0.6198,0.5946,0.4476,1.0,0.5827,0.6876,0.6022,0.6364,0,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00033,Mobile_App_Developer,Mobile App Developer,M,31-35,2,BSc,3.7,0.7117,0.6564,0.405,0.5148,0.6447,1.0,0.444,0.6409,0.5102,0.5625,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00034,Mobile_App_Developer,Mobile App Developer,M,26-30,2,BSc,0.0,0.8327,0.6411,0.701,0.8057,0.6931,0.0,0.7539,0.5186,0.7413,0.6522,0,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00035,Mobile_App_Developer,Mobile App Developer,M,40+,1,Diploma,1.2,0.6801,0.8844,0.8735,0.7464,0.512,0.48,0.6535,0.5803,0.8121,0.7194,0,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00036,Mobile_App_Developer,Mobile App Developer,F,40+,4,PhD,0.0,0.7115,0.8859,0.7395,0.5463,0.8846,0.0,0.8855,0.6197,0.6722,0.6512,0,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00037,Mobile_App_Developer,Mobile App Developer,F,36-40,2,BSc,2.1,0.8375,0.5628,0.5558,0.6067,0.695,0.84,0.5634,0.6661,0.5826,0.616,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00038,Mobile_App_Developer,Mobile App Developer,M,36-40,2,BSc,1.7,0.5732,0.6528,0.5602,0.4422,0.5893,0.68,0.4312,0.5295,0.5197,0.5236,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00039,Mobile_App_Developer,Mobile App Developer,M,31-35,2,BSc,3.8,0.3691,0.6891,0.7299,0.9611,0.5076,1.0,0.6622,0.7404,0.8374,0.7986,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00040,Mobile_App_Developer,Mobile App Developer,F,22-25,2,BSc,0.0,0.5617,0.5489,0.4951,0.6705,0.5847,0.0,0.4823,0.3529,0.5936,0.4973,0,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00041,Mobile_App_Developer,Mobile App Developer,F,26-30,3,MSc,3.1,0.7883,0.3791,0.5232,0.9016,0.7953,1.0,0.622,0.7614,0.6836,0.7147,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00042,Mobile_App_Developer,Mobile App Developer,F,22-25,2,BSc,1.9,0.8174,0.4798,0.5789,0.7777,0.687,0.76,0.5395,0.6278,0.6585,0.6462,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00043,Mobile_App_Developer,Mobile App Developer,M,31-35,2,BSc,0.0,0.7403,0.5831,0.3376,0.3777,0.6561,0.0,0.5904,0.4231,0.4068,0.4133,0,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00044,Mobile_App_Developer,Mobile App Developer,M,22-25,3,MSc,1.0,0.6027,0.7436,0.6227,0.6089,0.7211,0.4,0.9108,0.7291,0.64,0.6756,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00045,Mobile_App_Developer,Mobile App Developer,M,22-25,3,MSc,5.3,0.701,0.5911,0.9059,0.6743,0.7604,1.0,0.6441,0.7683,0.7272,0.7436,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00046,Mobile_App_Developer,Mobile App Developer,M,26-30,2,BSc,5.6,0.5657,0.6291,0.8173,0.653,0.5863,1.0,0.5088,0.6678,0.6975,0.6856,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00047,Mobile_App_Developer,Mobile App Developer,M,26-30,3,MSc,2.1,0.5929,0.6868,0.6142,0.6446,0.7172,0.84,0.5908,0.6845,0.6439,0.6601,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00048,Mobile_App_Developer,Mobile App Developer,F,26-30,3,MSc,1.8,0.8848,0.6672,0.4171,0.5694,0.8339,0.72,0.6565,0.7022,0.5432,0.6068,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00049,Mobile_App_Developer,Mobile App Developer,M,22-25,2,BSc,3.1,0.4166,0.5709,0.6351,0.7014,0.5266,1.0,0.7995,0.8187,0.6554,0.7207,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00050,Mobile_App_Developer,Mobile App Developer,M,31-35,2,BSc,1.0,0.624,0.7071,0.6406,0.5948,0.6096,0.4,0.5737,0.527,0.631,0.5894,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00051,Mobile_App_Developer,Mobile App Developer,M,31-35,2,BSc,3.6,0.6142,0.5666,0.9157,0.5388,0.6057,1.0,0.7689,0.8137,0.6574,0.7199,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00052,Mobile_App_Developer,Mobile App Developer,F,31-35,2,BSc,1.9,0.5969,0.6374,0.7212,0.7888,0.5988,0.76,0.8704,0.7965,0.7382,0.7615,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00053,Mobile_App_Developer,Mobile App Developer,M,36-40,2,BSc,2.6,0.4828,0.5454,0.5453,0.4734,0.5531,1.0,0.3594,0.5807,0.5094,0.5379,0,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00054,Mobile_App_Developer,Mobile App Developer,M,36-40,3,MSc,1.5,0.6039,0.8869,0.7251,0.9951,0.7216,0.6,0.8941,0.78,0.8925,0.8475,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00055,Mobile_App_Developer,Mobile App Developer,M,22-25,2,BSc,3.3,0.7109,0.6678,0.5756,0.7929,0.6443,1.0,0.512,0.6783,0.7027,0.6929,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00056,Mobile_App_Developer,Mobile App Developer,M,36-40,1,Diploma,7.7,0.5354,0.9118,0.9072,0.8586,0.4542,1.0,0.9687,0.9009,0.8838,0.8906,0,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00057,Mobile_App_Developer,Mobile App Developer,M,26-30,2,BSc,2.9,0.5506,0.7328,0.4559,0.7042,0.5803,1.0,0.8157,0.8357,0.6354,0.7155,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00058,Mobile_App_Developer,Mobile App Developer,F,26-30,2,BSc,3.2,0.7027,0.5775,0.7135,0.8217,0.6411,1.0,0.7045,0.7836,0.7404,0.7577,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00059,Mobile_App_Developer,Mobile App Developer,F,26-30,3,MSc,4.2,0.8499,0.714,0.5007,0.6675,0.82,1.0,0.5675,0.7351,0.6268,0.6701,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00060,Mobile_App_Developer,Mobile App Developer,M,31-35,2,BSc,4.2,0.7285,0.709,0.7062,0.834,0.6514,1.0,0.727,0.7976,0.7707,0.7815,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00061,Mobile_App_Developer,Mobile App Developer,M,36-40,2,BSc,5.2,0.5194,0.5745,0.9572,0.687,0.5678,1.0,0.7402,0.7923,0.7456,0.7643,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00062,Mobile_App_Developer,Mobile App Developer,F,31-35,2,BSc,0.6,0.6242,0.6424,0.5896,0.4634,0.6097,0.24,0.5277,0.4537,0.5371,0.5037,0,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00063,Mobile_App_Developer,Mobile App Developer,M,26-30,2,BSc,3.8,0.6938,0.692,0.8277,0.8953,0.6375,1.0,0.8916,0.886,0.8344,0.855,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00064,Mobile_App_Developer,Mobile App Developer,M,22-25,2,BSc,2.8,0.4346,0.5191,0.6985,0.6561,0.5338,1.0,0.5384,0.6762,0.6414,0.6553,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00065,Mobile_App_Developer,Mobile App Developer,F,22-25,3,MSc,0.1,0.6104,0.6405,0.636,0.5173,0.7241,0.04,0.4409,0.3631,0.5776,0.4918,0,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00066,Mobile_App_Developer,Mobile App Developer,F,26-30,2,BSc,5.3,0.3617,0.6585,0.7914,0.819,0.5047,1.0,0.6218,0.7177,0.7787,0.7543,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00067,Mobile_App_Developer,Mobile App Developer,F,31-35,2,BSc,4.9,0.562,0.7513,0.3691,0.4114,0.5848,1.0,0.6506,0.7455,0.4667,0.5782,1,0,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00068,Mobile_App_Developer,Mobile App Developer,M,22-25,2,BSc,3.3,0.7481,0.7434,0.5075,0.657,0.6592,1.0,0.6885,0.7775,0.6294,0.6886,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00069,Mobile_App_Developer,Mobile App Developer,M,36-40,3,MSc,4.5,0.7169,0.669,0.6952,0.4978,0.7668,1.0,0.5408,0.7124,0.5913,0.6397,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00070,Mobile_App_Developer,Mobile App Developer,M,31-35,2,BSc,3.5,0.5326,0.7101,0.5855,0.7072,0.573,1.0,0.5114,0.6672,0.6713,0.6697,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00071,Mobile_App_Developer,Mobile App Developer,F,36-40,2,BSc,3.7,0.6755,0.5841,0.6801,0.7791,0.6302,1.0,0.7002,0.7796,0.7104,0.7381,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00072,Mobile_App_Developer,Mobile App Developer,F,22-25,2,BSc,7.5,0.7656,0.7539,0.6256,0.7488,0.6662,1.0,0.7122,0.7916,0.7129,0.7444,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00073,Mobile_App_Developer,Mobile App Developer,M,22-25,2,BSc,3.6,0.5397,0.728,0.8931,0.5677,0.5759,1.0,0.763,0.8061,0.6974,0.7409,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00074,Mobile_App_Developer,Mobile App Developer,M,40+,3,MSc,6.3,0.8189,0.6557,0.7794,1.0,0.8076,1.0,0.8303,0.8778,0.8649,0.8701,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00075,Mobile_App_Developer,Mobile App Developer,F,22-25,2,BSc,1.5,0.64,0.7176,0.552,0.5886,0.616,0.6,0.7127,0.6644,0.6034,0.6278,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00076,Mobile_App_Developer,Mobile App Developer,F,22-25,3,MSc,1.9,0.4103,0.4893,0.5523,0.6936,0.6441,0.76,0.6265,0.6692,0.6103,0.6339,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00077,Mobile_App_Developer,Mobile App Developer,M,26-30,1,Diploma,4.2,0.5228,0.4949,0.5825,0.6933,0.4491,1.0,0.6888,0.7462,0.6204,0.6707,0,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00078,Mobile_App_Developer,Mobile App Developer,M,26-30,2,BSc,4.0,0.5998,0.6386,0.6399,0.5899,0.5999,1.0,0.6685,0.7577,0.6147,0.6719,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00079,Mobile_App_Developer,Mobile App Developer,M,31-35,1,Diploma,7.1,0.5426,0.5179,0.6333,0.7222,0.457,1.0,0.7278,0.7688,0.6547,0.7003,0,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00080,Mobile_App_Developer,Mobile App Developer,F,26-30,3,MSc,1.8,0.442,0.5918,0.4944,0.6765,0.6568,0.72,0.639,0.666,0.6049,0.6293,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00081,Mobile_App_Developer,Mobile App Developer,F,26-30,2,BSc,0.0,0.4093,0.6329,0.43,0.4773,0.5237,0.0,0.5628,0.3881,0.4943,0.4518,0,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00082,Mobile_App_Developer,Mobile App Developer,F,31-35,2,BSc,2.2,0.7726,0.621,0.6443,0.5127,0.6691,0.88,0.4719,0.6239,0.5738,0.5938,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00083,Mobile_App_Developer,Mobile App Developer,F,31-35,1,Diploma,2.7,0.3921,0.6488,0.6124,0.8467,0.3969,1.0,0.4967,0.6327,0.7369,0.6952,0,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00084,Mobile_App_Developer,Mobile App Developer,F,26-30,2,BSc,4.7,0.4463,0.642,0.6671,0.77,0.5385,1.0,0.6721,0.7504,0.7135,0.7283,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00085,Mobile_App_Developer,Mobile App Developer,M,36-40,2,BSc,2.8,0.5003,0.667,0.7179,0.852,0.5601,1.0,0.8978,0.8778,0.7748,0.816,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00086,Mobile_App_Developer,Mobile App Developer,F,26-30,2,BSc,6.3,0.6899,0.6688,0.5518,0.459,0.636,1.0,0.4994,0.6701,0.5288,0.5853,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00087,Mobile_App_Developer,Mobile App Developer,M,36-40,2,BSc,1.6,0.6543,0.69,0.525,0.5372,0.6217,0.64,0.6925,0.6661,0.5641,0.6049,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00088,Mobile_App_Developer,Mobile App Developer,M,26-30,2,BSc,6.2,0.4419,0.6299,0.5799,0.7564,0.5367,1.0,0.5447,0.6801,0.6782,0.679,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00089,Mobile_App_Developer,Mobile App Developer,F,36-40,2,BSc,3.6,0.5189,0.5907,0.6806,0.8525,0.5676,1.0,0.7466,0.7958,0.7486,0.7675,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00090,Mobile_App_Developer,Mobile App Developer,F,22-25,3,MSc,1.6,0.51,0.7939,0.6575,0.7586,0.684,0.64,0.6537,0.6541,0.7353,0.7028,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00091,Mobile_App_Developer,Mobile App Developer,F,22-25,2,BSc,4.4,0.6154,0.7575,0.5055,0.6401,0.6061,1.0,0.5716,0.7053,0.6232,0.656,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00092,Mobile_App_Developer,Mobile App Developer,M,26-30,1,Diploma,6.5,0.5371,0.6673,0.6811,0.7937,0.4548,1.0,0.7205,0.7645,0.7346,0.7466,0,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00093,Mobile_App_Developer,Mobile App Developer,M,36-40,1,Diploma,4.5,0.4186,0.5931,0.8407,0.7108,0.4074,1.0,0.7416,0.769,0.7262,0.7433,0,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00094,Mobile_App_Developer,Mobile App Developer,M,22-25,2,BSc,5.1,0.5015,0.7772,0.8913,0.6816,0.5606,1.0,0.8243,0.8374,0.7636,0.7931,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00095,Mobile_App_Developer,Mobile App Developer,M,22-25,2,BSc,3.4,0.7943,0.6743,0.9465,0.7366,0.6777,1.0,0.7421,0.8098,0.7871,0.7962,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00096,Mobile_App_Developer,Mobile App Developer,F,26-30,3,MSc,2.0,0.5976,0.4104,0.6595,0.8738,0.7191,0.8,0.6629,0.7125,0.7168,0.7151,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00097,Mobile_App_Developer,Mobile App Developer,M,26-30,2,BSc,3.4,0.5301,0.6907,0.7211,0.8599,0.572,1.0,0.7076,0.775,0.7844,0.7806,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00098,Mobile_App_Developer,Mobile App Developer,F,22-25,2,BSc,3.0,0.5858,0.5182,0.6875,0.5907,0.5943,1.0,0.3961,0.607,0.6052,0.6059,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00099,Mobile_App_Developer,Mobile App Developer,M,26-30,2,BSc,3.2,0.799,0.6947,0.5492,0.668,0.6796,1.0,0.4528,0.651,0.6377,0.643,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00100,Mobile_App_Developer,Mobile App Developer,M,36-40,4,PhD,1.0,0.595,0.7511,0.7215,0.9236,0.838,0.4,0.7378,0.6515,0.8285,0.7577,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00101,Mobile_App_Developer,Mobile App Developer,M,31-35,3,MSc,0.3,0.5192,0.5595,0.3598,0.5438,0.6877,0.12,0.3309,0.3212,0.4917,0.4235,0,0,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00102,Mobile_App_Developer,Mobile App Developer,M,36-40,2,BSc,0.3,0.4794,0.7102,0.6349,0.6234,0.5518,0.12,0.437,0.3591,0.6442,0.5302,0,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00103,Mobile_App_Developer,Mobile App Developer,M,26-30,2,BSc,2.3,0.5861,0.9636,0.6373,0.6929,0.5945,0.92,0.7363,0.7702,0.7304,0.7463,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00104,Mobile_App_Developer,Mobile App Developer,M,31-35,2,BSc,3.4,0.8297,0.7025,0.619,0.7656,0.6919,1.0,0.6883,0.7823,0.709,0.7383,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00105,Mobile_App_Developer,Mobile App Developer,F,22-25,1,Diploma,3.8,0.5604,0.7379,0.6966,0.7744,0.4642,1.0,0.7746,0.7957,0.7437,0.7645,0,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00106,Mobile_App_Developer,Mobile App Developer,M,26-30,2,BSc,1.0,0.735,0.4924,0.5461,0.5933,0.654,0.4,0.459,0.4706,0.559,0.5236,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00107,Mobile_App_Developer,Mobile App Developer,F,31-35,1,Diploma,2.4,0.3643,0.6563,0.7566,0.6431,0.3857,0.96,0.5094,0.626,0.6798,0.6583,0,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00108,Mobile_App_Developer,Mobile App Developer,F,31-35,3,MSc,1.0,0.4119,0.716,0.6155,0.722,0.6447,0.4,0.7237,0.6147,0.6888,0.6592,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
MA00109,Mobile_App_Developer,Mobile App Developer,M,36-40,3,MSc,0.5,0.7532,0.7318,0.5429,0.8481,0.7813,0.2,0.8063,0.6207,0.7333,0.6883,0,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
