candidate_id,job_role,job_role_display,gender,age_group,edu_level,edu_level_name,years_experience,edu_relevance,P_mcq,P_desc,P_code,S_edu,S_exp,S_skill,S_cv,S_int,CSS,passed_hard_filter,relevance_label,w_edu,w_exp,w_skill,w_mcq,w_desc,w_code,W_CV,W_INT
BUS00017,Business_Systems_Analyst,Business/Systems Analyst,F,36-40,3,MSc,6.8,0.653,1.0,1.0,0.6955,0.7412,1.0,0.8197,0.8632,0.9543,0.9179,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00018,Business_Systems_Analyst,Business/Systems Analyst,F,26-30,2,BSc,2.1,0.745,0.809,0.7171,0.8313,0.658,0.7,0.5021,0.6103,0.7664,0.704,1,1,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00019,Business_Systems_Analyst,Business/Systems Analyst,F,26-30,3,MSc,8.4,0.96,0.9759,1.0,0.9201,0.864,1.0,0.967,0.9528,0.9796,0.9689,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00020,Business_Systems_Analyst,Business/Systems Analyst,M,22-25,2,BSc,3.3,0.622,1.0,0.7594,0.6436,0.6088,1.0,0.6892,0.7779,0.8262,0.8069,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00021,Business_Systems_Analyst,Business/Systems Analyst,F,46+,3,MSc,2.5,0.736,0.8308,0.951,0.6773,0.7744,0.8333,0.7506,0.7855,0.8679,0.8349,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00022,Business_Systems_Analyst,Business/Systems Analyst,M,26-30,3,MSc,5.5,0.907,0.7287,0.9743,0.8321,0.8428,1.0,0.718,0.8479,0.867,0.8594,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00023,Business_Systems_Analyst,Business/Systems Analyst,F,26-30,3,MSc,7.9,0.85,0.8303,1.0,0.8647,0.82,1.0,0.8821,0.9078,0.9203,0.9153,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00024,Business_Systems_Analyst,Business/Systems Analyst,M,22-25,4,PhD,7.0,0.927,0.7949,1.0,0.8434,0.9708,1.0,0.9557,0.975,0.9047,0.9328,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00025,Business_Systems_Analyst,Business/Systems Analyst,F,31-35,3,MSc,9.6,0.695,0.8643,1.0,1.0,0.758,1.0,1.0,0.9395,0.9525,0.9473,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00026,Business_Systems_Analyst,Business/Systems Analyst,F,26-30,2,BSc,8.9,0.71,0.9414,0.9536,0.7615,0.644,1.0,0.833,0.8442,0.9205,0.89,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00027,Business_Systems_Analyst,Business/Systems Analyst,F,26-30,3,MSc,7.0,0.84,0.9843,1.0,0.978,0.816,1.0,0.8338,0.8875,0.9912,0.9497,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00028,Business_Systems_Analyst,Business/Systems Analyst,M,31-35,4,PhD,3.0,0.872,0.9077,1.0,0.9411,0.9488,1.0,0.9548,0.9691,0.9589,0.963,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00029,Business_Systems_Analyst,Business/Systems Analyst,M,26-30,3,MSc,2.9,0.612,0.9372,0.8848,0.7621,0.7248,0.9667,0.9721,0.9084,0.8847,0.8942,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00030,Business_Systems_Analyst,Business/Systems Analyst,F,36-40,2,BSc,6.2,0.767,0.7413,0.8381,0.7894,0.6668,1.0,0.7081,0.7999,0.7969,0.7981,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00031,Business_Systems_Analyst,Business/Systems Analyst,M,26-30,2,BSc,9.0,0.639,0.7398,0.8218,1.0,0.6156,1.0,0.9643,0.8896,0.8198,0.8477,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00032,Business_Systems_Analyst,Business/Systems Analyst,M,22-25,3,MSc,5.1,0.784,0.7283,0.9859,0.6675,0.7936,1.0,0.5977,0.7875,0.848,0.8238,1,2,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00033,Business_Systems_Analyst,Business/Systems Analyst,M,36-40,2,BSc,1.9,0.627,0.7798,0.6907,0.7965,0.6108,0.6333,0.5397,0.5902,0.7378,0.6788,1,2,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00034,Business_Systems_Analyst,Business/Systems Analyst,M,41-45,2,BSc,0.9,0.602,0.811,0.8943,0.3588,0.6008,0.3,0.5791,0.4868,0.7848,0.6656,0,2,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00035,Business_Systems_Analyst,Business/Systems Analyst,F,41-45,3,MSc,4.3,0.706,0.8463,1.0,0.747,0.7624,1.0,0.846,0.879,0.9083,0.8966,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00036,Business_Systems_Analyst,Business/Systems Analyst,M,22-25,2,BSc,9.8,0.578,0.9225,0.9328,0.8123,0.5912,1.0,0.7524,0.7988,0.9111,0.8662,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00037,Business_Systems_Analyst,Business/Systems Analyst,M,46+,2,BSc,5.9,0.865,0.7997,0.7092,0.8315,0.706,1.0,0.7283,0.8178,0.7592,0.7826,1,2,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00038,Business_Systems_Analyst,Business/Systems Analyst,F,22-25,1,Diploma,4.8,0.536,0.7862,1.0,0.6803,0.4544,1.0,0.7788,0.7751,0.8772,0.8364,0,0,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00039,Business_Systems_Analyst,Business/Systems Analyst,M,36-40,2,BSc,0.9,0.676,1.0,0.8435,0.7888,0.6304,0.3,0.8277,0.5937,0.8901,0.7715,0,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00040,Business_Systems_Analyst,Business/Systems Analyst,M,22-25,2,BSc,3.8,0.509,0.9634,0.9398,0.7687,0.5636,1.0,0.8438,0.8284,0.9224,0.8848,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00041,Business_Systems_Analyst,Business/Systems Analyst,F,36-40,2,BSc,0.9,0.627,0.9173,0.6981,0.6294,0.6108,0.3,0.7531,0.5589,0.7645,0.6823,0,2,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00042,Business_Systems_Analyst,Business/Systems Analyst,M,26-30,3,MSc,1.7,0.748,0.7199,0.9726,0.8125,0.7792,0.5667,0.797,0.7119,0.8601,0.8008,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00043,Business_Systems_Analyst,Business/Systems Analyst,M,26-30,3,MSc,0.0,0.457,0.6852,0.8146,0.8869,0.6628,0.0,0.8168,0.4924,0.7802,0.6651,0,0,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00044,Business_Systems_Analyst,Business/Systems Analyst,M,22-25,3,MSc,5.5,0.658,0.8857,0.9961,0.8535,0.7432,1.0,0.7907,0.8521,0.9361,0.9025,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00045,Business_Systems_Analyst,Business/Systems Analyst,F,26-30,3,MSc,7.7,0.921,1.0,1.0,0.9009,0.8484,1.0,1.0,0.9621,0.9851,0.9759,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00046,Business_Systems_Analyst,Business/Systems Analyst,F,26-30,2,BSc,4.1,0.678,0.8029,1.0,0.6515,0.6312,1.0,0.7523,0.8087,0.8787,0.8507,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00047,Business_Systems_Analyst,Business/Systems Analyst,F,31-35,4,PhD,5.7,0.846,0.7837,0.9644,0.7976,0.9384,1.0,0.8445,0.9224,0.8761,0.8946,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00048,Business_Systems_Analyst,Business/Systems Analyst,M,31-35,2,BSc,4.7,0.583,0.8149,0.9607,0.5968,0.5932,1.0,0.7814,0.8109,0.8551,0.8374,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00049,Business_Systems_Analyst,Business/Systems Analyst,M,22-25,3,MSc,1.6,0.653,1.0,1.0,0.8572,0.7412,0.5333,0.839,0.7076,0.9786,0.8702,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00050,Business_Systems_Analyst,Business/Systems Analyst,F,26-30,3,MSc,5.2,0.892,1.0,0.8351,0.8281,0.8368,1.0,0.8418,0.8959,0.8918,0.8934,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00051,Business_Systems_Analyst,Business/Systems Analyst,M,31-35,3,MSc,2.0,0.873,0.9821,0.9873,0.6651,0.8292,0.6667,0.8845,0.7944,0.9371,0.88,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00052,Business_Systems_Analyst,Business/Systems Analyst,F,31-35,2,BSc,5.1,0.742,0.9287,1.0,1.0,0.6568,1.0,1.0,0.9142,0.975,0.9507,1,2,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00053,Business_Systems_Analyst,Business/Systems Analyst,F,41-45,3,MSc,9.9,0.764,0.7854,1.0,0.9556,0.7856,1.0,0.8726,0.8954,0.9182,0.9091,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00054,Business_Systems_Analyst,Business/Systems Analyst,M,31-35,1,Diploma,2.3,0.477,0.8139,0.9654,0.5528,0.4308,0.7667,0.5897,0.6119,0.8505,0.7551,0,0,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00055,Business_Systems_Analyst,Business/Systems Analyst,M,31-35,2,BSc,4.9,0.775,0.9318,1.0,0.6263,0.67,1.0,0.7318,0.8102,0.9201,0.8761,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00056,Business_Systems_Analyst,Business/Systems Analyst,M,22-25,2,BSc,2.5,0.777,0.7862,0.8319,0.9006,0.6708,0.8333,0.8278,0.7905,0.8262,0.8119,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00057,Business_Systems_Analyst,Business/Systems Analyst,F,41-45,2,BSc,4.9,0.572,0.9474,1.0,1.0,0.5888,1.0,0.9655,0.8834,0.9816,0.9423,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00058,Business_Systems_Analyst,Business/Systems Analyst,M,26-30,2,BSc,2.1,0.696,0.8434,1.0,0.6344,0.6384,0.7,0.7847,0.7185,0.8904,0.8216,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00059,Business_Systems_Analyst,Business/Systems Analyst,M,26-30,2,BSc,2.5,0.596,0.9294,1.0,0.7855,0.5984,0.8333,0.9278,0.8124,0.9431,0.8908,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00060,Business_Systems_Analyst,Business/Systems Analyst,M,36-40,4,PhD,2.9,0.93,1.0,1.0,0.7846,0.972,0.9667,0.8942,0.939,0.9677,0.9562,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00061,Business_Systems_Analyst,Business/Systems Analyst,M,22-25,2,BSc,2.8,0.59,0.7971,1.0,0.7338,0.596,0.9333,0.7227,0.7647,0.8891,0.8393,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00062,Business_Systems_Analyst,Business/Systems Analyst,M,26-30,2,BSc,5.0,0.79,1.0,0.8272,0.7522,0.676,1.0,0.8514,0.8596,0.8764,0.8697,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00063,Business_Systems_Analyst,Business/Systems Analyst,M,26-30,2,BSc,4.1,0.806,1.0,1.0,0.8239,0.6824,1.0,0.8935,0.878,0.9736,0.9354,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00064,Business_Systems_Analyst,Business/Systems Analyst,M,31-35,2,BSc,5.9,0.85,0.9928,1.0,0.5749,0.7,1.0,0.7398,0.8209,0.9337,0.8886,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00065,Business_Systems_Analyst,Business/Systems Analyst,F,41-45,2,BSc,1.9,0.606,0.7408,0.8859,0.7028,0.6024,0.6333,0.6611,0.6367,0.8076,0.7392,1,2,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00066,Business_Systems_Analyst,Business/Systems Analyst,M,31-35,3,MSc,6.8,0.777,0.8759,0.9229,0.9022,0.7908,1.0,0.7486,0.8471,0.9033,0.8808,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00067,Business_Systems_Analyst,Business/Systems Analyst,M,41-45,3,MSc,6.3,0.755,1.0,0.9636,0.7796,0.782,1.0,0.7462,0.844,0.9487,0.9068,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00068,Business_Systems_Analyst,Business/Systems Analyst,F,26-30,2,BSc,2.7,0.7,0.8028,0.8713,0.7378,0.64,0.9,0.623,0.7242,0.8273,0.7861,1,2,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00069,Business_Systems_Analyst,Business/Systems Analyst,M,36-40,3,MSc,7.5,0.674,0.9871,1.0,0.7265,0.7496,1.0,1.0,0.9374,0.9545,0.9477,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00070,Business_Systems_Analyst,Business/Systems Analyst,M,31-35,2,BSc,3.1,0.725,0.8766,0.7732,1.0,0.65,1.0,0.7933,0.8298,0.8434,0.838,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00071,Business_Systems_Analyst,Business/Systems Analyst,F,22-25,1,Diploma,3.7,0.515,0.8092,0.8667,0.8105,0.446,1.0,0.6891,0.7371,0.8381,0.7977,0,0,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00072,Business_Systems_Analyst,Business/Systems Analyst,M,41-45,3,MSc,5.5,0.654,0.7761,0.9712,0.8942,0.7416,1.0,0.8933,0.8927,0.8914,0.8919,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00073,Business_Systems_Analyst,Business/Systems Analyst,M,22-25,3,MSc,4.0,0.647,1.0,0.9382,0.8826,0.7388,1.0,0.7997,0.8546,0.9515,0.9127,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00074,Business_Systems_Analyst,Business/Systems Analyst,M,41-45,2,BSc,4.7,0.757,0.8146,0.8253,0.9809,0.6628,1.0,0.8734,0.8651,0.8449,0.853,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00075,Business_Systems_Analyst,Business/Systems Analyst,M,22-25,2,BSc,4.4,0.679,0.9358,0.9294,0.7742,0.6316,1.0,0.9025,0.8689,0.9084,0.8926,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00076,Business_Systems_Analyst,Business/Systems Analyst,M,41-45,4,PhD,10.0,0.798,1.0,1.0,0.8356,0.9192,1.0,0.8789,0.9314,0.9753,0.9577,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00077,Business_Systems_Analyst,Business/Systems Analyst,F,41-45,1,Diploma,3.1,0.58,0.5475,0.8719,0.5661,0.472,1.0,0.7257,0.7583,0.7125,0.7308,0,0,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00078,Business_Systems_Analyst,Business/Systems Analyst,M,36-40,3,MSc,1.9,0.696,0.9096,0.6995,0.4281,0.7584,0.6333,0.6267,0.6619,0.7323,0.7041,1,2,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00079,Business_Systems_Analyst,Business/Systems Analyst,F,26-30,2,BSc,9.1,0.78,1.0,1.0,0.8378,0.672,1.0,0.9331,0.8912,0.9757,0.9419,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00080,Business_Systems_Analyst,Business/Systems Analyst,M,41-45,3,MSc,1.7,0.902,0.7562,0.8917,0.7375,0.8408,0.5667,0.8664,0.7551,0.8211,0.7947,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00081,Business_Systems_Analyst,Business/Systems Analyst,M,46+,2,BSc,5.9,0.697,0.773,1.0,0.9436,0.6388,1.0,0.86,0.8537,0.9121,0.8887,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00082,Business_Systems_Analyst,Business/Systems Analyst,M,31-35,2,BSc,5.2,0.521,1.0,1.0,0.8468,0.5684,1.0,0.6929,0.7693,0.977,0.8939,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00083,Business_Systems_Analyst,Business/Systems Analyst,M,26-30,2,BSc,4.9,0.575,0.6683,0.7963,0.848,0.59,1.0,0.6038,0.739,0.7593,0.7512,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00084,Business_Systems_Analyst,Business/Systems Analyst,F,26-30,4,PhD,5.4,0.843,0.843,1.0,0.9748,0.9372,1.0,1.0,0.9843,0.9413,0.9585,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00085,Business_Systems_Analyst,Business/Systems Analyst,F,41-45,3,MSc,1.7,0.729,0.7814,0.8138,0.6923,0.7716,0.5667,0.819,0.7188,0.7842,0.758,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00086,Business_Systems_Analyst,Business/Systems Analyst,F,26-30,3,MSc,5.6,0.594,0.8872,0.9047,0.9166,0.7176,1.0,0.7494,0.8292,0.9004,0.8719,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00087,Business_Systems_Analyst,Business/Systems Analyst,F,22-25,2,BSc,3.7,0.751,0.8906,0.7706,0.7144,0.6604,1.0,0.6686,0.7825,0.8042,0.7955,1,1,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00088,Business_Systems_Analyst,Business/Systems Analyst,F,31-35,4,PhD,2.3,0.757,1.0,1.0,0.8657,0.9028,0.7667,0.91,0.858,0.9799,0.9311,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00089,Business_Systems_Analyst,Business/Systems Analyst,M,26-30,2,BSc,4.5,0.812,1.0,0.8975,0.8832,0.6848,1.0,0.7878,0.8363,0.9312,0.8932,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00090,Business_Systems_Analyst,Business/Systems Analyst,M,26-30,3,MSc,4.4,0.656,1.0,0.8408,0.9333,0.7424,1.0,0.9215,0.9042,0.9104,0.9079,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00091,Business_Systems_Analyst,Business/Systems Analyst,M,22-25,3,MSc,7.0,0.698,0.9104,1.0,0.7668,0.7592,1.0,1.0,0.9398,0.9337,0.9361,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00092,Business_Systems_Analyst,Business/Systems Analyst,F,26-30,2,BSc,2.8,0.627,0.8262,0.9469,0.8967,0.6108,0.9333,0.7088,0.7629,0.8971,0.8434,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00093,Business_Systems_Analyst,Business/Systems Analyst,M,36-40,3,MSc,2.0,0.589,0.9502,0.7653,0.5064,0.7156,0.6667,0.8848,0.7662,0.7912,0.7812,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00094,Business_Systems_Analyst,Business/Systems Analyst,F,36-40,2,BSc,2.4,0.757,0.8969,0.9181,0.79,0.6628,0.8,0.7338,0.7392,0.8915,0.8306,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00095,Business_Systems_Analyst,Business/Systems Analyst,F,26-30,3,MSc,1.3,0.758,0.6754,0.8957,0.7367,0.7832,0.4333,0.8297,0.6793,0.7947,0.7485,0,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00096,Business_Systems_Analyst,Business/Systems Analyst,F,26-30,3,MSc,2.5,0.671,0.9573,0.9944,0.8043,0.7484,0.8333,0.8176,0.8058,0.9529,0.8941,1,2,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00097,Business_Systems_Analyst,Business/Systems Analyst,M,31-35,3,MSc,1.9,0.727,0.7516,0.701,0.6604,0.7708,0.6333,0.6526,0.6754,0.7126,0.6977,1,2,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00098,Business_Systems_Analyst,Business/Systems Analyst,M,26-30,2,BSc,4.3,0.868,0.934,0.9565,0.96,0.7072,1.0,0.9096,0.8906,0.9492,0.9258,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00099,Business_Systems_Analyst,Business/Systems Analyst,M,22-25,2,BSc,4.0,0.506,0.7588,0.8677,0.849,0.5624,1.0,0.7263,0.7811,0.8268,0.8085,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00100,Business_Systems_Analyst,Business/Systems Analyst,F,22-25,3,MSc,3.0,0.825,0.9777,0.9354,0.7511,0.81,1.0,0.8337,0.886,0.9226,0.908,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00101,Business_Systems_Analyst,Business/Systems Analyst,M,26-30,2,BSc,7.3,0.633,0.7088,1.0,1.0,0.6132,1.0,0.8323,0.8362,0.8981,0.8733,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00102,Business_Systems_Analyst,Business/Systems Analyst,F,31-35,2,BSc,3.0,0.717,1.0,1.0,0.7975,0.6468,1.0,0.9714,0.9003,0.9696,0.9419,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00103,Business_Systems_Analyst,Business/Systems Analyst,M,31-35,3,MSc,2.1,0.605,0.6772,0.8069,0.7428,0.722,0.7,0.7087,0.709,0.7519,0.7347,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00104,Business_Systems_Analyst,Business/Systems Analyst,M,26-30,2,BSc,3.5,0.86,0.8452,0.9035,0.8453,0.704,1.0,0.7472,0.8249,0.8744,0.8546,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00105,Business_Systems_Analyst,Business/Systems Analyst,F,26-30,3,MSc,1.0,0.669,0.8807,0.6536,0.6987,0.7476,0.3333,0.6688,0.5711,0.7399,0.6724,0,2,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00106,Business_Systems_Analyst,Business/Systems Analyst,F,26-30,3,MSc,2.4,0.947,0.9721,0.87,0.8508,0.8588,0.8,0.9451,0.8727,0.9029,0.8908,1,3,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
BUS00107,Business_Systems_Analyst,Business/Systems Analyst,F,26-30,2,BSc,5.1,0.632,0.88,1.0,0.8022,0.6128,1.0,0.5792,0.7349,0.9283,0.8509,1,2,0.25,0.35,0.4,0.35,0.5,0.15,0.4,0.6
