candidate_id,job_role,job_role_display,gender,age_group,edu_level,edu_level_name,years_experience,edu_relevance,P_mcq,P_desc,P_code,S_edu,S_exp,S_skill,S_cv,S_int,CSS,passed_hard_filter,relevance_label,w_edu,w_exp,w_skill,w_mcq,w_desc,w_code,W_CV,W_INT
DAT00043,Data_Engineer,Data Engineer,M,31-35,3,MSc,2.9,0.788,0.7876,0.8406,0.6982,0.7952,0.9667,0.6208,0.7767,0.7704,0.7729,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00044,Data_Engineer,Data Engineer,M,41-45,2,BSc,2.0,0.653,0.6133,0.9334,0.8806,0.6212,0.6667,0.6274,0.6399,0.8323,0.7553,1,2,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00045,Data_Engineer,Data Engineer,M,36-40,3,MSc,2.9,0.637,0.9203,0.9461,1.0,0.7348,0.9667,0.8185,0.8536,0.9612,0.9182,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00046,Data_Engineer,Data Engineer,M,36-40,3,MSc,4.2,0.66,0.9361,0.7605,1.0,0.744,1.0,0.8908,0.8997,0.9002,0.9,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00047,Data_Engineer,Data Engineer,F,31-35,3,MSc,3.8,0.664,0.8341,0.8347,0.8031,0.7456,1.0,0.7332,0.8291,0.8219,0.8248,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00048,Data_Engineer,Data Engineer,M,46+,3,MSc,6.4,0.797,0.8956,0.8745,0.9614,0.7988,1.0,0.7948,0.8674,0.9145,0.8957,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00049,Data_Engineer,Data Engineer,M,41-45,3,MSc,5.0,0.75,1.0,0.7163,0.8901,0.78,1.0,0.778,0.8561,0.8567,0.8565,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00050,Data_Engineer,Data Engineer,F,22-25,2,BSc,9.5,0.8,0.7946,1.0,1.0,0.68,1.0,0.7225,0.8111,0.9486,0.8936,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00051,Data_Engineer,Data Engineer,M,26-30,3,MSc,7.8,0.787,0.8889,1.0,1.0,0.7948,1.0,0.7595,0.8507,0.9722,0.9236,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00052,Data_Engineer,Data Engineer,M,36-40,4,PhD,1.2,0.785,0.8593,0.9134,0.8974,0.914,0.4,0.8291,0.6959,0.8935,0.8145,0,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00053,Data_Engineer,Data Engineer,M,36-40,2,BSc,4.6,0.639,0.5638,0.8107,0.8913,0.6156,1.0,0.8865,0.872,0.7812,0.8175,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00054,Data_Engineer,Data Engineer,F,31-35,2,BSc,0.0,0.585,0.9679,0.7284,0.5681,0.594,0.0,0.7383,0.451,0.7242,0.6149,0,0,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00055,Data_Engineer,Data Engineer,M,22-25,3,MSc,1.7,0.654,0.9754,1.0,0.9257,0.7416,0.5667,0.7665,0.6916,0.9641,0.8551,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00056,Data_Engineer,Data Engineer,M,22-25,3,MSc,11.5,0.813,0.6173,0.8601,1.0,0.8052,1.0,0.8264,0.8829,0.8554,0.8664,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00057,Data_Engineer,Data Engineer,F,22-25,2,BSc,4.8,0.858,0.8687,0.7435,0.8977,0.7032,1.0,0.597,0.7593,0.8365,0.8056,1,2,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00058,Data_Engineer,Data Engineer,M,22-25,2,BSc,1.5,0.597,1.0,0.8045,1.0,0.5988,0.5,0.8649,0.684,0.9316,0.8326,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00059,Data_Engineer,Data Engineer,M,41-45,2,BSc,4.1,0.708,0.8488,0.9238,0.9114,0.6432,1.0,0.7027,0.7949,0.9001,0.858,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00060,Data_Engineer,Data Engineer,F,26-30,3,MSc,5.7,0.744,0.8464,0.7028,0.9958,0.7776,1.0,0.7704,0.8522,0.8559,0.8544,1,2,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00061,Data_Engineer,Data Engineer,F,26-30,2,BSc,0.0,0.785,0.9409,0.8269,0.672,0.674,0.0,0.6915,0.446,0.7934,0.6544,0,0,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00062,Data_Engineer,Data Engineer,F,31-35,4,PhD,4.6,0.89,0.7144,0.836,0.9699,0.956,1.0,0.7812,0.8927,0.8592,0.8726,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00063,Data_Engineer,Data Engineer,M,31-35,3,MSc,1.8,0.846,0.7879,0.9578,0.8779,0.8184,0.6,0.6598,0.6706,0.8834,0.7983,1,2,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00064,Data_Engineer,Data Engineer,F,36-40,4,PhD,4.0,0.62,0.9762,0.8944,0.7159,0.848,1.0,0.7489,0.8566,0.8435,0.8487,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00065,Data_Engineer,Data Engineer,F,26-30,2,BSc,3.2,0.754,0.8047,0.9418,0.6703,0.6616,1.0,0.7618,0.8251,0.7989,0.8094,1,2,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00066,Data_Engineer,Data Engineer,M,26-30,2,BSc,0.0,0.555,0.8356,0.8101,0.8549,0.582,0.0,0.7057,0.434,0.8344,0.6742,0,0,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00067,Data_Engineer,Data Engineer,F,41-45,2,BSc,2.9,0.517,0.8962,0.9825,0.9779,0.5668,0.9667,0.6572,0.7474,0.9591,0.8744,1,2,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00068,Data_Engineer,Data Engineer,M,22-25,3,MSc,7.9,0.759,0.9444,0.7778,1.0,0.7836,1.0,1.0,0.9567,0.9083,0.9277,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00069,Data_Engineer,Data Engineer,M,31-35,3,MSc,4.2,0.708,0.884,0.7945,0.9718,0.7632,1.0,0.8497,0.885,0.8878,0.8867,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00070,Data_Engineer,Data Engineer,M,26-30,3,MSc,5.6,0.722,0.8802,0.8467,0.856,0.7688,1.0,0.8705,0.8955,0.8588,0.8735,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00071,Data_Engineer,Data Engineer,F,22-25,2,BSc,4.8,0.693,0.7964,0.8946,0.8995,0.6372,1.0,0.8651,0.8667,0.872,0.8699,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00072,Data_Engineer,Data Engineer,F,22-25,4,PhD,5.8,0.919,1.0,0.9175,1.0,0.9676,1.0,0.9076,0.9519,0.9711,0.9634,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00073,Data_Engineer,Data Engineer,M,26-30,3,MSc,4.6,0.65,0.9186,0.99,0.9799,0.74,1.0,1.0,0.948,0.9681,0.9601,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00074,Data_Engineer,Data Engineer,F,22-25,2,BSc,5.9,0.835,0.7343,0.8316,0.7498,0.694,1.0,0.7154,0.8107,0.7746,0.789,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00075,Data_Engineer,Data Engineer,F,41-45,2,BSc,2.4,0.741,0.9134,0.8826,0.7827,0.6564,0.8,0.7276,0.7387,0.8503,0.8057,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00076,Data_Engineer,Data Engineer,M,26-30,3,MSc,3.2,0.764,1.0,0.8612,0.9936,0.7856,1.0,0.8349,0.8828,0.9489,0.9225,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00077,Data_Engineer,Data Engineer,M,36-40,3,MSc,2.9,0.694,1.0,0.8072,0.8638,0.7576,0.9667,0.8417,0.8686,0.878,0.8742,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00078,Data_Engineer,Data Engineer,M,36-40,3,MSc,6.0,0.632,0.9259,0.7598,1.0,0.7328,1.0,0.8168,0.8641,0.8974,0.8841,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00079,Data_Engineer,Data Engineer,M,26-30,4,PhD,3.9,0.625,0.9044,0.7384,0.8675,0.85,1.0,0.8334,0.895,0.8315,0.8569,1,2,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00080,Data_Engineer,Data Engineer,F,31-35,2,BSc,10.4,0.745,0.7892,0.8341,1.0,0.658,1.0,0.773,0.8295,0.8892,0.8653,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00081,Data_Engineer,Data Engineer,F,22-25,2,BSc,7.4,0.58,0.5918,1.0,1.0,0.592,1.0,0.5966,0.7369,0.898,0.8336,1,2,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00082,Data_Engineer,Data Engineer,M,41-45,2,BSc,5.2,0.703,0.853,0.9613,0.7618,0.6412,1.0,0.697,0.7919,0.8544,0.8294,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00083,Data_Engineer,Data Engineer,M,26-30,3,MSc,4.6,0.688,1.0,0.8226,0.6398,0.7552,1.0,0.7146,0.8226,0.7938,0.8053,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00084,Data_Engineer,Data Engineer,F,31-35,2,BSc,5.1,0.742,0.8207,0.8849,0.8914,0.6568,1.0,0.7174,0.8042,0.8714,0.8445,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00085,Data_Engineer,Data Engineer,F,26-30,3,MSc,0.0,0.873,0.8677,0.8626,1.0,0.8292,0.0,0.7316,0.4951,0.9188,0.7493,0,0,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00086,Data_Engineer,Data Engineer,F,31-35,3,MSc,2.1,0.831,0.59,0.8011,0.9466,0.8124,0.7,0.6649,0.7067,0.8065,0.7666,1,2,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00087,Data_Engineer,Data Engineer,F,31-35,2,BSc,3.0,0.425,0.8236,0.9161,0.9631,0.53,1.0,0.8893,0.8562,0.9118,0.8896,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00088,Data_Engineer,Data Engineer,M,26-30,3,MSc,2.2,0.917,0.9198,1.0,0.8087,0.8468,0.7333,0.8034,0.7875,0.9034,0.857,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00089,Data_Engineer,Data Engineer,F,36-40,3,MSc,2.0,0.767,1.0,0.8596,0.9098,0.7868,0.6667,0.93,0.8092,0.9148,0.8726,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00090,Data_Engineer,Data Engineer,F,22-25,2,BSc,6.2,0.66,0.9536,0.8578,1.0,0.624,1.0,0.8357,0.8509,0.9386,0.9035,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00091,Data_Engineer,Data Engineer,F,26-30,2,BSc,0.2,0.63,0.623,0.8213,0.7531,0.612,0.0667,0.6039,0.4175,0.7444,0.6136,0,0,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00092,Data_Engineer,Data Engineer,F,22-25,2,BSc,5.2,0.709,0.8847,0.7804,1.0,0.6436,1.0,0.6994,0.7934,0.8943,0.8539,1,2,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00093,Data_Engineer,Data Engineer,M,31-35,2,BSc,2.5,0.753,0.6732,0.8709,1.0,0.6612,0.8333,0.7747,0.7725,0.8731,0.8329,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00094,Data_Engineer,Data Engineer,F,22-25,3,MSc,5.3,0.712,0.6776,0.981,0.8842,0.7648,1.0,0.9378,0.925,0.8664,0.8898,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00095,Data_Engineer,Data Engineer,F,26-30,3,MSc,5.7,0.642,1.0,0.9893,1.0,0.7368,1.0,0.8531,0.8813,0.9963,0.9503,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00096,Data_Engineer,Data Engineer,F,36-40,3,MSc,5.5,0.578,0.6581,0.826,1.0,0.7112,1.0,0.7434,0.8268,0.8536,0.8429,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00097,Data_Engineer,Data Engineer,M,26-30,4,PhD,9.0,0.856,0.9675,1.0,0.9812,0.9424,1.0,0.9961,0.9867,0.9844,0.9853,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00098,Data_Engineer,Data Engineer,F,22-25,2,BSc,0.2,0.645,0.6982,1.0,0.7706,0.618,0.0667,0.8007,0.5073,0.8328,0.7026,0,0,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00099,Data_Engineer,Data Engineer,F,22-25,2,BSc,3.5,0.817,0.8321,0.8857,0.8253,0.6868,1.0,0.6447,0.7775,0.8481,0.8199,1,2,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00100,Data_Engineer,Data Engineer,M,31-35,2,BSc,4.4,0.583,0.7708,0.6793,1.0,0.5932,1.0,0.7613,0.8112,0.8305,0.8228,1,2,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00101,Data_Engineer,Data Engineer,F,26-30,2,BSc,7.1,0.662,0.8025,0.8506,0.853,0.6248,1.0,0.7072,0.7932,0.8395,0.821,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00102,Data_Engineer,Data Engineer,M,22-25,3,MSc,5.1,0.719,0.9612,0.896,0.9093,0.7676,1.0,0.7299,0.832,0.9176,0.8834,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00103,Data_Engineer,Data Engineer,M,26-30,2,BSc,6.5,0.59,0.8103,0.889,0.9937,0.596,1.0,0.8357,0.8453,0.9112,0.8848,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00104,Data_Engineer,Data Engineer,F,26-30,3,MSc,6.8,0.659,0.917,1.0,1.0,0.7436,1.0,0.8873,0.898,0.9793,0.9468,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00105,Data_Engineer,Data Engineer,M,22-25,2,BSc,3.1,0.484,0.8335,0.7398,0.8459,0.5536,1.0,0.6767,0.7652,0.8057,0.7895,1,1,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00106,Data_Engineer,Data Engineer,F,26-30,2,BSc,0.0,0.551,0.7577,0.5879,0.9407,0.5804,0.0,0.7607,0.4584,0.7715,0.6463,0,0,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00107,Data_Engineer,Data Engineer,M,31-35,3,MSc,3.7,0.894,1.0,0.8249,0.8655,0.8376,1.0,0.7468,0.8536,0.8849,0.8724,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00108,Data_Engineer,Data Engineer,F,22-25,4,PhD,2.7,0.854,0.895,0.9338,0.8266,0.9416,0.9,0.8712,0.8954,0.8812,0.8869,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00109,Data_Engineer,Data Engineer,F,26-30,3,MSc,3.0,0.647,0.7012,0.7698,0.9299,0.7388,1.0,0.6554,0.7927,0.8167,0.8071,1,2,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00110,Data_Engineer,Data Engineer,M,41-45,3,MSc,6.7,0.602,0.9176,0.854,0.9992,0.7208,1.0,0.8908,0.895,0.928,0.9148,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00111,Data_Engineer,Data Engineer,F,41-45,4,PhD,4.2,0.719,0.7429,0.8794,0.7545,0.8876,1.0,0.7312,0.8566,0.7953,0.8198,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00112,Data_Engineer,Data Engineer,F,22-25,3,MSc,4.5,0.678,0.867,0.746,0.9393,0.7512,1.0,0.901,0.9057,0.8536,0.8744,1,2,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00113,Data_Engineer,Data Engineer,M,41-45,3,MSc,6.2,0.673,0.8617,0.9587,0.855,0.7492,1.0,0.7618,0.8426,0.893,0.8728,1,3,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
DAT00114,Data_Engineer,Data Engineer,F,36-40,2,BSc,1.6,0.64,0.4991,0.7005,0.8557,0.616,0.5333,0.381,0.4813,0.7122,0.6198,0,0,0.2,0.35,0.45,0.25,0.35,0.4,0.4,0.6
