candidate_id,job_role,job_role_display,gender,age_group,edu_level,edu_level_name,years_experience,edu_relevance,P_mcq,P_desc,P_code,S_edu,S_exp,S_skill,S_cv,S_int,CSS,passed_hard_filter,relevance_label,w_edu,w_exp,w_skill,w_mcq,w_desc,w_code,W_CV,W_INT
FS00027,Full_Stack_Developer,Full Stack Developer,M,26-30,2,BSc,2.7,0.6112,0.593,0.7721,0.6722,0.6045,0.9,0.5148,0.6438,0.6863,0.6693,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00028,Full_Stack_Developer,Full Stack Developer,M,31-35,2,BSc,3.6,0.5088,0.8046,0.4692,0.8224,0.5635,1.0,0.8973,0.878,0.7129,0.7789,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00029,Full_Stack_Developer,Full Stack Developer,F,22-25,2,BSc,2.0,0.8326,0.6106,0.6221,0.4471,0.693,0.6667,0.5679,0.6163,0.5323,0.5659,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00030,Full_Stack_Developer,Full Stack Developer,F,31-35,2,BSc,7.7,0.7445,0.5855,0.8564,0.6839,0.6578,1.0,0.5397,0.6955,0.716,0.7078,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00031,Full_Stack_Developer,Full Stack Developer,M,22-25,1,Diploma,3.0,0.8321,0.5316,0.4572,0.6625,0.5728,1.0,0.5897,0.7102,0.5748,0.629,0,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00032,Full_Stack_Developer,Full Stack Developer,M,26-30,2,BSc,2.6,0.6183,0.5663,0.8001,0.7436,0.6073,0.8667,0.793,0.7872,0.7251,0.7499,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00033,Full_Stack_Developer,Full Stack Developer,F,22-25,1,Diploma,3.1,0.5785,0.6621,0.4101,0.8712,0.4714,1.0,0.6717,0.7401,0.691,0.7106,0,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00034,Full_Stack_Developer,Full Stack Developer,F,26-30,2,BSc,3.2,0.6824,0.6094,0.6134,0.6509,0.6329,1.0,0.6657,0.7611,0.6314,0.6833,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00035,Full_Stack_Developer,Full Stack Developer,F,22-25,3,MSc,2.3,0.5802,0.8705,0.6892,0.8119,0.7121,0.7667,0.7642,0.7572,0.7868,0.775,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00036,Full_Stack_Developer,Full Stack Developer,F,26-30,2,BSc,5.0,0.6855,0.6834,0.8322,0.6786,0.6342,1.0,0.6655,0.7612,0.7256,0.7398,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00037,Full_Stack_Developer,Full Stack Developer,M,36-40,3,MSc,6.6,0.5685,0.7283,0.7223,0.9294,0.7074,1.0,0.6871,0.784,0.827,0.8098,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00038,Full_Stack_Developer,Full Stack Developer,F,26-30,3,MSc,4.1,0.6118,0.7648,0.5694,1.0,0.7247,1.0,0.6976,0.7924,0.8238,0.8112,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00039,Full_Stack_Developer,Full Stack Developer,M,26-30,2,BSc,5.0,0.6934,0.6463,0.4052,0.9596,0.6374,1.0,0.5841,0.7169,0.7306,0.7251,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00040,Full_Stack_Developer,Full Stack Developer,F,26-30,2,BSc,4.3,0.5211,0.663,0.6616,0.6386,0.5684,1.0,0.5553,0.6907,0.6504,0.6665,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00041,Full_Stack_Developer,Full Stack Developer,M,36-40,3,MSc,5.8,0.5632,0.8241,0.4453,0.9795,0.7053,1.0,0.6403,0.758,0.7882,0.7761,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00042,Full_Stack_Developer,Full Stack Developer,F,22-25,2,BSc,3.5,0.5596,0.5923,0.7106,0.9246,0.5838,1.0,0.6767,0.7598,0.7939,0.7803,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00043,Full_Stack_Developer,Full Stack Developer,F,26-30,2,BSc,2.8,0.6641,0.7601,0.6769,0.7024,0.6256,0.9333,0.6324,0.7216,0.7063,0.7124,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00044,Full_Stack_Developer,Full Stack Developer,M,31-35,2,BSc,7.8,0.4926,0.7389,1.0,0.7656,0.557,1.0,0.8287,0.8393,0.8306,0.8341,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00045,Full_Stack_Developer,Full Stack Developer,M,22-25,2,BSc,5.6,0.3466,0.6434,0.7007,0.8263,0.4986,1.0,0.4505,0.6226,0.752,0.7002,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00046,Full_Stack_Developer,Full Stack Developer,M,36-40,3,MSc,0.9,0.8864,0.6781,0.4085,0.8806,0.8346,0.3,0.7635,0.6351,0.6985,0.6731,0,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00047,Full_Stack_Developer,Full Stack Developer,F,36-40,3,MSc,0.0,0.5038,0.6677,0.5766,0.6684,0.6815,0.0,0.591,0.4273,0.6407,0.5553,0,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00048,Full_Stack_Developer,Full Stack Developer,F,40+,2,BSc,2.6,0.6872,0.6053,0.5907,0.7128,0.6349,0.8667,0.4919,0.6258,0.6547,0.6431,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00049,Full_Stack_Developer,Full Stack Developer,M,31-35,2,BSc,1.8,0.5575,0.8667,0.6115,0.8747,0.583,0.6,0.6331,0.6156,0.7942,0.7228,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00050,Full_Stack_Developer,Full Stack Developer,F,26-30,2,BSc,3.0,0.736,0.8205,0.5292,0.8124,0.6544,1.0,0.7054,0.7862,0.7291,0.7519,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00051,Full_Stack_Developer,Full Stack Developer,M,22-25,2,BSc,0.0,0.8022,0.6606,0.5928,0.3636,0.6809,0.0,0.6743,0.473,0.4918,0.4843,0,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00052,Full_Stack_Developer,Full Stack Developer,F,26-30,2,BSc,0.1,0.5922,0.6536,0.3067,0.6178,0.5969,0.0333,0.6161,0.4384,0.5316,0.4943,0,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00053,Full_Stack_Developer,Full Stack Developer,F,22-25,1,Diploma,1.3,0.6383,0.6132,0.8372,0.615,0.4953,0.4333,0.6477,0.5605,0.6813,0.633,0,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00054,Full_Stack_Developer,Full Stack Developer,M,22-25,1,Diploma,2.4,0.459,0.5146,0.5264,0.4998,0.4236,0.8,0.5672,0.6155,0.5107,0.5526,0,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00055,Full_Stack_Developer,Full Stack Developer,M,31-35,1,Diploma,4.5,0.7386,0.6032,0.5956,0.8283,0.5355,1.0,0.7242,0.7786,0.7135,0.7395,0,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00056,Full_Stack_Developer,Full Stack Developer,M,26-30,2,BSc,0.5,0.7914,0.6797,0.6775,0.7298,0.6765,0.1667,0.7754,0.578,0.7041,0.6537,0,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00057,Full_Stack_Developer,Full Stack Developer,M,26-30,2,BSc,6.5,0.2561,0.5618,0.672,0.7623,0.4624,1.0,0.6007,0.6998,0.6951,0.697,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00058,Full_Stack_Developer,Full Stack Developer,M,22-25,2,BSc,6.9,0.7234,0.8315,0.7419,0.6989,0.6494,1.0,0.705,0.7852,0.7383,0.7571,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00059,Full_Stack_Developer,Full Stack Developer,F,31-35,2,BSc,2.7,0.5064,0.5779,0.4322,0.8658,0.5626,0.9,0.7895,0.7886,0.6781,0.7223,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00060,Full_Stack_Developer,Full Stack Developer,F,31-35,2,BSc,2.2,0.5318,0.5479,0.5868,0.5446,0.5727,0.7333,0.5409,0.6034,0.5579,0.5761,1,0,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00061,Full_Stack_Developer,Full Stack Developer,M,40+,2,BSc,4.3,0.5881,0.7041,0.581,0.6759,0.5952,1.0,0.6825,0.7646,0.6531,0.6977,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00062,Full_Stack_Developer,Full Stack Developer,F,36-40,2,BSc,0.2,0.6761,0.6768,0.4308,0.3575,0.6304,0.0667,0.4925,0.3854,0.4433,0.4201,0,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00063,Full_Stack_Developer,Full Stack Developer,M,22-25,2,BSc,0.5,0.7117,0.6312,0.8489,0.373,0.6447,0.1667,0.4413,0.3894,0.5674,0.4962,0,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00064,Full_Stack_Developer,Full Stack Developer,M,26-30,2,BSc,5.5,0.5192,0.5925,0.7852,0.9902,0.5677,1.0,0.7783,0.8132,0.8492,0.8348,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00065,Full_Stack_Developer,Full Stack Developer,M,26-30,2,BSc,3.8,0.6125,0.8408,0.6478,0.7551,0.605,1.0,0.7026,0.7772,0.7401,0.7549,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00066,Full_Stack_Developer,Full Stack Developer,F,22-25,2,BSc,4.3,0.5411,0.8862,0.7741,0.7048,0.5764,1.0,0.6888,0.7653,0.7619,0.7633,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00067,Full_Stack_Developer,Full Stack Developer,M,31-35,2,BSc,2.1,0.2878,0.6085,0.4438,0.7149,0.4751,0.7,0.7362,0.6862,0.6123,0.6419,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00068,Full_Stack_Developer,Full Stack Developer,F,26-30,2,BSc,4.0,0.7079,0.7275,0.6424,0.6166,0.6432,1.0,0.4706,0.6553,0.6465,0.65,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00069,Full_Stack_Developer,Full Stack Developer,F,26-30,3,MSc,2.5,0.6865,0.5712,0.7639,0.7159,0.7546,0.8333,0.523,0.6508,0.7013,0.6811,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00070,Full_Stack_Developer,Full Stack Developer,F,26-30,3,MSc,3.0,0.493,0.7169,0.7093,0.583,0.6772,1.0,0.6107,0.7375,0.6477,0.6836,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00071,Full_Stack_Developer,Full Stack Developer,F,31-35,2,BSc,0.2,0.6393,0.5542,0.5296,0.6855,0.6157,0.0667,0.445,0.3571,0.6125,0.5103,0,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00072,Full_Stack_Developer,Full Stack Developer,M,26-30,3,MSc,4.1,0.4724,0.8028,0.7596,0.94,0.669,1.0,0.9795,0.9391,0.8585,0.8907,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00073,Full_Stack_Developer,Full Stack Developer,F,36-40,3,MSc,4.0,0.4704,0.8416,0.6385,0.7104,0.6682,1.0,0.523,0.6879,0.7151,0.7042,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00074,Full_Stack_Developer,Full Stack Developer,F,26-30,2,BSc,3.6,0.7532,0.756,0.5644,0.5953,0.6613,1.0,0.4369,0.6395,0.6182,0.6267,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00075,Full_Stack_Developer,Full Stack Developer,F,22-25,2,BSc,5.2,0.2751,0.7281,0.8299,0.6468,0.47,1.0,0.6444,0.7249,0.718,0.7208,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00076,Full_Stack_Developer,Full Stack Developer,M,22-25,2,BSc,3.0,0.5618,0.5579,0.505,0.6854,0.5847,1.0,0.3044,0.5551,0.6058,0.5855,0,0,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00077,Full_Stack_Developer,Full Stack Developer,F,31-35,1,Diploma,1.5,0.6423,0.5714,0.5443,0.6235,0.4969,0.5,0.4661,0.4809,0.5893,0.5459,0,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00078,Full_Stack_Developer,Full Stack Developer,F,22-25,3,MSc,3.9,0.6098,0.6253,0.6355,0.6533,0.7239,1.0,0.6132,0.7458,0.6424,0.6838,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00079,Full_Stack_Developer,Full Stack Developer,M,22-25,3,MSc,6.3,0.2577,0.5161,0.515,0.762,0.5831,1.0,0.4806,0.6518,0.6387,0.6439,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00080,Full_Stack_Developer,Full Stack Developer,M,36-40,3,MSc,0.7,0.5211,0.8166,0.6438,0.7762,0.6884,0.2333,0.4847,0.4399,0.7445,0.6227,0,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00081,Full_Stack_Developer,Full Stack Developer,M,22-25,2,BSc,3.7,0.5818,0.5773,0.6177,0.7081,0.5927,1.0,0.7021,0.775,0.6548,0.7029,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00082,Full_Stack_Developer,Full Stack Developer,M,31-35,3,MSc,2.8,0.7923,0.7167,0.6626,0.6324,0.7969,0.9333,0.5303,0.6912,0.6584,0.6715,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00083,Full_Stack_Developer,Full Stack Developer,M,22-25,2,BSc,0.2,0.8471,0.5173,0.6608,0.342,0.6988,0.0667,0.423,0.3575,0.4727,0.4266,0,0,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00084,Full_Stack_Developer,Full Stack Developer,M,31-35,2,BSc,0.0,0.8375,0.6403,0.4807,0.6718,0.695,0.0,0.5933,0.4306,0.6082,0.5372,0,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00085,Full_Stack_Developer,Full Stack Developer,F,26-30,3,MSc,2.8,0.8184,0.8388,0.6255,0.7426,0.8074,0.9333,0.9186,0.9063,0.7267,0.7985,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00086,Full_Stack_Developer,Full Stack Developer,F,40+,2,BSc,2.4,0.491,0.566,0.6621,0.4673,0.5564,0.8,0.6395,0.6752,0.5455,0.5974,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00087,Full_Stack_Developer,Full Stack Developer,F,36-40,2,BSc,6.7,0.8199,0.6975,0.6746,0.8717,0.6879,1.0,0.5815,0.723,0.7777,0.7558,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00088,Full_Stack_Developer,Full Stack Developer,M,26-30,1,Diploma,4.5,0.4684,0.5658,0.5883,0.5446,0.4274,1.0,0.6444,0.7185,0.5619,0.6245,0,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00089,Full_Stack_Developer,Full Stack Developer,M,26-30,3,MSc,4.6,0.3845,0.7493,0.7598,0.8694,0.6338,1.0,0.9458,0.9152,0.8125,0.8536,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00090,Full_Stack_Developer,Full Stack Developer,M,22-25,2,BSc,2.3,0.6171,0.7388,0.8276,0.6851,0.6068,0.7667,0.9212,0.8277,0.7386,0.7742,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00091,Full_Stack_Developer,Full Stack Developer,M,22-25,3,MSc,7.5,0.6234,0.6261,0.7675,0.8594,0.7294,1.0,0.567,0.7213,0.7852,0.7596,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00092,Full_Stack_Developer,Full Stack Developer,F,22-25,2,BSc,2.0,0.5653,0.7138,0.6141,0.4931,0.5861,0.6667,0.5991,0.6174,0.5735,0.5911,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00093,Full_Stack_Developer,Full Stack Developer,F,31-35,3,MSc,6.1,0.7787,0.7608,0.5221,0.7846,0.7915,1.0,0.6716,0.7881,0.7011,0.7359,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00094,Full_Stack_Developer,Full Stack Developer,F,40+,1,Diploma,4.4,0.5991,0.5161,0.532,0.8647,0.4796,1.0,0.6526,0.7309,0.6952,0.7095,0,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00095,Full_Stack_Developer,Full Stack Developer,F,40+,3,MSc,5.8,0.6187,0.7839,0.5278,0.8482,0.7275,1.0,0.6641,0.7744,0.7392,0.7533,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00096,Full_Stack_Developer,Full Stack Developer,M,22-25,2,BSc,6.0,0.4748,0.6277,0.875,0.8035,0.5499,1.0,0.6656,0.7486,0.7898,0.7733,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00097,Full_Stack_Developer,Full Stack Developer,M,31-35,3,MSc,0.8,0.712,0.7124,0.7424,0.5949,0.7648,0.2667,0.7056,0.5828,0.6627,0.6307,0,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00098,Full_Stack_Developer,Full Stack Developer,M,26-30,2,BSc,2.6,0.8035,0.6626,0.6148,0.7109,0.6814,0.8667,0.8095,0.8075,0.6724,0.7264,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00099,Full_Stack_Developer,Full Stack Developer,M,26-30,2,BSc,0.0,0.431,0.6721,0.4832,0.4633,0.5324,0.0,0.4395,0.3216,0.511,0.4352,0,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00100,Full_Stack_Developer,Full Stack Developer,F,40+,2,BSc,1.3,0.6535,0.7054,0.6159,0.9749,0.6214,0.4333,0.614,0.5609,0.8133,0.7123,0,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00101,Full_Stack_Developer,Full Stack Developer,M,22-25,2,BSc,4.6,0.5128,0.6353,0.6068,0.5731,0.5651,1.0,0.6005,0.715,0.5957,0.6434,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00102,Full_Stack_Developer,Full Stack Developer,F,31-35,2,BSc,2.4,0.6886,0.5125,0.799,0.9224,0.6354,0.8,0.6404,0.6875,0.8034,0.757,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00103,Full_Stack_Developer,Full Stack Developer,M,36-40,2,BSc,4.6,0.7517,0.6499,0.4299,0.5486,0.6607,1.0,0.5579,0.706,0.5332,0.6023,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00104,Full_Stack_Developer,Full Stack Developer,M,31-35,2,BSc,2.5,0.6313,0.7756,0.912,0.6144,0.6125,0.8333,0.616,0.6807,0.7359,0.7138,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00105,Full_Stack_Developer,Full Stack Developer,F,26-30,2,BSc,0.2,0.6648,0.6828,0.6647,0.6816,0.6259,0.0667,0.6008,0.4443,0.6768,0.5838,0,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00106,Full_Stack_Developer,Full Stack Developer,F,31-35,3,MSc,5.6,0.7937,0.8254,0.7329,0.8673,0.7975,1.0,0.8819,0.9046,0.8186,0.853,1,3,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00107,Full_Stack_Developer,Full Stack Developer,M,31-35,2,BSc,4.3,0.6561,0.6604,0.7504,0.5337,0.6224,1.0,0.6269,0.7382,0.6241,0.6697,1,1,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00108,Full_Stack_Developer,Full Stack Developer,F,31-35,2,BSc,4.8,0.9029,0.682,0.6935,0.9437,0.7211,1.0,0.6271,0.7531,0.8163,0.791,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
FS00109,Full_Stack_Developer,Full Stack Developer,F,26-30,2,BSc,3.9,0.6572,0.6186,0.5988,0.74,0.6229,1.0,0.6236,0.7364,0.6734,0.6986,1,2,0.15,0.3,0.55,0.2,0.3,0.5,0.4,0.6
