candidate_id,job_role,job_role_display,gender,age_group,edu_level,edu_level_name,years_experience,edu_relevance,P_mcq,P_desc,P_code,S_edu,S_exp,S_skill,S_cv,S_int,CSS,passed_hard_filter,relevance_label,w_edu,w_exp,w_skill,w_mcq,w_desc,w_code,W_CV,W_INT
EMB00011,Embedded_Systems_Engineer,Embedded Systems Engineer,M,22-25,2,BSc,2.3,0.612,0.7035,0.4547,0.8897,0.6048,0.7667,0.5806,0.6506,0.7127,0.6879,1,2,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00012,Embedded_Systems_Engineer,Embedded Systems Engineer,F,22-25,3,MSc,3.2,0.841,0.9238,0.8266,1.0,0.8164,1.0,0.5858,0.7769,0.9289,0.8681,1,2,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00013,Embedded_Systems_Engineer,Embedded Systems Engineer,F,36-40,3,MSc,3.9,0.708,0.7416,0.7407,1.0,0.7632,1.0,0.6836,0.8103,0.8576,0.8387,1,2,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00014,Embedded_Systems_Engineer,Embedded Systems Engineer,F,31-35,2,BSc,1.8,0.585,0.7892,0.9489,0.8185,0.594,0.6,0.8509,0.7117,0.8503,0.7949,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00015,Embedded_Systems_Engineer,Embedded Systems Engineer,M,46+,2,BSc,9.4,0.622,0.9056,0.9482,1.0,0.6088,1.0,0.9594,0.9035,0.9609,0.9379,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00016,Embedded_Systems_Engineer,Embedded Systems Engineer,F,26-30,3,MSc,5.0,0.692,0.8266,0.5956,0.8237,0.7568,1.0,0.7121,0.8218,0.756,0.7823,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00017,Embedded_Systems_Engineer,Embedded Systems Engineer,F,31-35,2,BSc,2.9,0.627,0.9646,0.6935,1.0,0.6108,0.9667,0.6617,0.7583,0.8992,0.8428,1,2,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00018,Embedded_Systems_Engineer,Embedded Systems Engineer,M,26-30,2,BSc,2.5,0.852,0.9427,1.0,1.0,0.7008,0.8333,0.8498,0.8142,0.9857,0.9171,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00019,Embedded_Systems_Engineer,Embedded Systems Engineer,F,31-35,3,MSc,0.0,0.621,0.6759,0.799,0.7064,0.7284,0.0,0.5145,0.3772,0.7266,0.5868,0,0,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00020,Embedded_Systems_Engineer,Embedded Systems Engineer,M,22-25,1,Diploma,5.2,0.491,1.0,0.8629,0.9902,0.4364,1.0,0.8643,0.8262,0.9545,0.9032,0,0,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00021,Embedded_Systems_Engineer,Embedded Systems Engineer,M,31-35,2,BSc,9.3,0.682,0.9324,0.6841,0.9546,0.6328,1.0,0.8975,0.8804,0.8679,0.8729,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00022,Embedded_Systems_Engineer,Embedded Systems Engineer,F,31-35,2,BSc,10.4,0.492,0.9294,0.9389,0.8656,0.5568,1.0,0.5993,0.731,0.9035,0.8345,1,2,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00023,Embedded_Systems_Engineer,Embedded Systems Engineer,F,31-35,3,MSc,5.0,0.762,0.7554,0.8596,0.9468,0.7848,1.0,0.9202,0.921,0.8728,0.8921,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00024,Embedded_Systems_Engineer,Embedded Systems Engineer,M,22-25,4,PhD,11.5,0.652,1.0,1.0,1.0,0.8608,1.0,1.0,0.9722,1.0,0.9889,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00025,Embedded_Systems_Engineer,Embedded Systems Engineer,F,26-30,2,BSc,2.4,0.691,0.8553,0.6079,0.8465,0.6364,0.8,0.6337,0.6924,0.7771,0.7432,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00026,Embedded_Systems_Engineer,Embedded Systems Engineer,F,31-35,2,BSc,8.3,0.695,0.906,0.9306,0.9521,0.638,1.0,0.9025,0.8837,0.9341,0.9139,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00027,Embedded_Systems_Engineer,Embedded Systems Engineer,M,36-40,2,BSc,3.9,0.707,0.6643,0.6039,0.7665,0.6428,1.0,0.5947,0.7462,0.6922,0.7138,1,2,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00028,Embedded_Systems_Engineer,Embedded Systems Engineer,M,26-30,2,BSc,5.2,0.689,0.8368,0.9303,0.9342,0.6356,1.0,0.6562,0.7724,0.9087,0.8542,1,2,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00029,Embedded_Systems_Engineer,Embedded Systems Engineer,M,41-45,3,MSc,3.8,0.802,0.7834,0.7939,0.9091,0.8008,1.0,0.6652,0.8095,0.8431,0.8297,1,2,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00030,Embedded_Systems_Engineer,Embedded Systems Engineer,F,36-40,4,PhD,2.9,0.735,0.7832,0.8429,0.9405,0.894,0.9667,0.6306,0.8009,0.8719,0.8435,1,2,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00031,Embedded_Systems_Engineer,Embedded Systems Engineer,F,26-30,3,MSc,11.8,0.674,0.9293,0.9679,1.0,0.7496,1.0,0.7984,0.8592,0.9727,0.9273,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00032,Embedded_Systems_Engineer,Embedded Systems Engineer,M,31-35,3,MSc,5.9,0.61,0.8773,0.9841,1.0,0.724,1.0,0.9234,0.9103,0.9646,0.9429,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00033,Embedded_Systems_Engineer,Embedded Systems Engineer,M,22-25,3,MSc,8.5,0.719,0.8338,0.743,1.0,0.7676,1.0,0.8175,0.8714,0.8814,0.8774,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00034,Embedded_Systems_Engineer,Embedded Systems Engineer,M,36-40,2,BSc,5.2,0.729,0.6198,0.9534,0.8169,0.6516,1.0,0.8556,0.8653,0.8086,0.8313,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00035,Embedded_Systems_Engineer,Embedded Systems Engineer,M,22-25,4,PhD,2.7,1.0,0.7357,0.6395,0.8272,1.0,0.9,0.7955,0.873,0.748,0.798,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00036,Embedded_Systems_Engineer,Embedded Systems Engineer,M,26-30,4,PhD,2.6,0.897,0.6649,0.6818,1.0,0.9588,0.8667,0.8371,0.8718,0.8208,0.8412,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00037,Embedded_Systems_Engineer,Embedded Systems Engineer,F,22-25,4,PhD,3.0,0.9,1.0,0.7133,1.0,0.96,1.0,0.9268,0.9591,0.914,0.932,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00038,Embedded_Systems_Engineer,Embedded Systems Engineer,F,31-35,3,MSc,8.0,0.661,0.8952,0.796,1.0,0.7444,1.0,0.7749,0.8476,0.9126,0.8866,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00039,Embedded_Systems_Engineer,Embedded Systems Engineer,F,26-30,2,BSc,5.6,0.584,0.7121,0.7272,0.923,0.5936,1.0,0.7936,0.8258,0.8115,0.8172,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00040,Embedded_Systems_Engineer,Embedded Systems Engineer,F,22-25,2,BSc,6.4,0.544,0.7748,0.9547,1.0,0.5776,1.0,0.7944,0.823,0.9301,0.8873,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00041,Embedded_Systems_Engineer,Embedded Systems Engineer,F,26-30,3,MSc,5.4,0.634,0.8965,1.0,0.9957,0.7336,1.0,0.654,0.791,0.9722,0.8997,1,2,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00042,Embedded_Systems_Engineer,Embedded Systems Engineer,F,31-35,2,BSc,6.5,0.752,0.721,0.9032,0.9786,0.6608,1.0,0.793,0.839,0.8916,0.8706,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00043,Embedded_Systems_Engineer,Embedded Systems Engineer,F,22-25,3,MSc,3.0,0.742,0.9918,0.9069,0.9728,0.7768,1.0,1.0,0.9554,0.9578,0.9568,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00044,Embedded_Systems_Engineer,Embedded Systems Engineer,F,46+,3,MSc,3.2,0.733,1.0,0.9595,1.0,0.7732,1.0,0.7419,0.8385,0.9878,0.9281,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00045,Embedded_Systems_Engineer,Embedded Systems Engineer,F,22-25,4,PhD,4.1,0.905,0.8481,0.6569,0.8629,0.962,1.0,0.8345,0.9179,0.7974,0.8456,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00046,Embedded_Systems_Engineer,Embedded Systems Engineer,F,46+,2,BSc,8.1,0.829,0.6191,0.9171,1.0,0.6916,1.0,0.7952,0.8462,0.8799,0.8664,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00047,Embedded_Systems_Engineer,Embedded Systems Engineer,M,22-25,2,BSc,0.0,0.714,1.0,0.7613,0.7201,0.6456,0.0,0.653,0.423,0.8024,0.6506,0,0,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00048,Embedded_Systems_Engineer,Embedded Systems Engineer,F,26-30,3,MSc,3.2,0.632,0.8214,0.7947,0.915,0.7328,1.0,0.8472,0.8778,0.8555,0.8644,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00049,Embedded_Systems_Engineer,Embedded Systems Engineer,M,22-25,3,MSc,6.7,0.837,0.9322,0.8167,1.0,0.8148,1.0,0.7394,0.8457,0.9281,0.8951,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00050,Embedded_Systems_Engineer,Embedded Systems Engineer,F,26-30,3,MSc,2.6,0.777,0.767,0.5157,0.9915,0.7908,0.8667,0.7548,0.8012,0.7926,0.796,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00051,Embedded_Systems_Engineer,Embedded Systems Engineer,M,31-35,4,PhD,6.5,0.975,0.9445,0.7948,1.0,0.99,1.0,0.9622,0.981,0.9246,0.9472,1,2,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00052,Embedded_Systems_Engineer,Embedded Systems Engineer,F,36-40,3,MSc,2.8,0.712,0.7772,0.8889,0.9716,0.7648,0.9333,0.9716,0.9168,0.8982,0.9056,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00053,Embedded_Systems_Engineer,Embedded Systems Engineer,F,22-25,2,BSc,4.0,0.698,0.9205,0.7201,0.9555,0.6392,1.0,0.7701,0.8244,0.8761,0.8554,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00054,Embedded_Systems_Engineer,Embedded Systems Engineer,F,31-35,3,MSc,3.0,0.647,0.7662,0.7165,0.8884,0.7388,1.0,0.8865,0.8967,0.8063,0.8425,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00055,Embedded_Systems_Engineer,Embedded Systems Engineer,M,26-30,2,BSc,5.2,0.591,0.803,0.8297,0.8069,0.5964,1.0,0.7258,0.7959,0.8128,0.806,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00056,Embedded_Systems_Engineer,Embedded Systems Engineer,F,22-25,3,MSc,5.9,0.752,0.9461,0.8076,1.0,0.7808,1.0,0.7119,0.8265,0.9288,0.8879,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00057,Embedded_Systems_Engineer,Embedded Systems Engineer,M,31-35,3,MSc,7.2,0.779,0.7505,0.9465,1.0,0.7916,1.0,0.7724,0.8559,0.9216,0.8953,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00058,Embedded_Systems_Engineer,Embedded Systems Engineer,F,22-25,2,BSc,4.1,0.648,0.6469,0.8001,0.9356,0.6192,1.0,0.6564,0.7692,0.8228,0.8014,1,1,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00059,Embedded_Systems_Engineer,Embedded Systems Engineer,F,26-30,2,BSc,5.7,0.737,0.6824,0.9074,0.9612,0.6548,1.0,0.8522,0.8644,0.8754,0.871,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00060,Embedded_Systems_Engineer,Embedded Systems Engineer,M,26-30,3,MSc,1.6,0.681,0.9084,0.9929,1.0,0.7524,0.5333,0.8879,0.7367,0.975,0.8797,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00061,Embedded_Systems_Engineer,Embedded Systems Engineer,F,22-25,3,MSc,1.7,0.787,0.8868,0.8517,0.9637,0.7948,0.5667,0.7388,0.6898,0.9109,0.8225,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00062,Embedded_Systems_Engineer,Embedded Systems Engineer,F,36-40,4,PhD,4.8,0.795,1.0,0.7621,0.8412,0.918,1.0,0.8694,0.9248,0.8572,0.8842,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00063,Embedded_Systems_Engineer,Embedded Systems Engineer,F,36-40,2,BSc,4.0,0.66,0.5472,0.6767,0.9418,0.624,1.0,0.5031,0.7012,0.7636,0.7386,1,1,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00064,Embedded_Systems_Engineer,Embedded Systems Engineer,F,36-40,2,BSc,1.5,0.691,0.452,0.6803,0.7549,0.6364,0.5,0.6214,0.5819,0.6568,0.6268,1,1,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00065,Embedded_Systems_Engineer,Embedded Systems Engineer,F,31-35,3,MSc,1.0,0.814,0.8986,0.8255,0.9676,0.8056,0.3333,0.7747,0.6264,0.9077,0.7952,0,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00066,Embedded_Systems_Engineer,Embedded Systems Engineer,F,22-25,3,MSc,5.1,0.904,0.8706,0.784,1.0,0.8416,1.0,0.8506,0.9011,0.9028,0.9021,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00067,Embedded_Systems_Engineer,Embedded Systems Engineer,M,26-30,4,PhD,2.1,0.649,0.8752,0.8767,0.8491,0.8596,0.7,0.5788,0.6774,0.8639,0.7893,1,1,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00068,Embedded_Systems_Engineer,Embedded Systems Engineer,F,31-35,3,MSc,5.8,0.953,0.7318,0.6738,0.9868,0.8612,1.0,0.8923,0.9238,0.8292,0.867,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00069,Embedded_Systems_Engineer,Embedded Systems Engineer,M,22-25,4,PhD,9.5,0.806,0.8199,0.8816,1.0,0.9224,1.0,0.7377,0.8664,0.9195,0.8983,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00070,Embedded_Systems_Engineer,Embedded Systems Engineer,M,26-30,3,MSc,5.0,0.787,0.9821,0.9056,0.8376,0.7948,1.0,0.5671,0.7642,0.8941,0.8421,1,2,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00071,Embedded_Systems_Engineer,Embedded Systems Engineer,F,36-40,2,BSc,6.9,0.883,0.9515,0.7801,1.0,0.7132,1.0,0.8184,0.8609,0.9219,0.8975,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00072,Embedded_Systems_Engineer,Embedded Systems Engineer,F,31-35,2,BSc,5.9,0.706,0.8007,0.742,0.8653,0.6424,1.0,0.6858,0.7871,0.8122,0.8022,1,2,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00073,Embedded_Systems_Engineer,Embedded Systems Engineer,F,31-35,3,MSc,3.8,0.541,1.0,0.8047,0.949,0.6964,1.0,0.6887,0.7992,0.9185,0.8708,1,2,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00074,Embedded_Systems_Engineer,Embedded Systems Engineer,M,26-30,3,MSc,3.4,0.778,0.9579,0.6966,1.0,0.7912,1.0,0.8177,0.8762,0.8985,0.8896,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00075,Embedded_Systems_Engineer,Embedded Systems Engineer,M,22-25,3,MSc,8.3,0.56,0.8535,0.9032,1.0,0.704,1.0,1.0,0.9408,0.9343,0.9369,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00076,Embedded_Systems_Engineer,Embedded Systems Engineer,F,26-30,2,BSc,4.4,0.762,0.9279,0.7567,1.0,0.6648,1.0,0.6713,0.785,0.909,0.8594,1,2,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00077,Embedded_Systems_Engineer,Embedded Systems Engineer,F,22-25,3,MSc,0.0,0.767,0.8004,0.9155,0.7197,0.7868,0.0,0.7282,0.485,0.7986,0.6732,0,0,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00078,Embedded_Systems_Engineer,Embedded Systems Engineer,F,26-30,3,MSc,6.6,0.677,0.9104,0.7108,1.0,0.7508,1.0,0.6546,0.7947,0.8908,0.8524,1,2,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00079,Embedded_Systems_Engineer,Embedded Systems Engineer,M,31-35,2,BSc,2.9,0.658,0.8942,0.699,0.9023,0.6232,0.9667,0.7047,0.7801,0.8393,0.8156,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00080,Embedded_Systems_Engineer,Embedded Systems Engineer,F,31-35,3,MSc,3.9,0.638,1.0,0.8483,1.0,0.7352,1.0,0.7937,0.8542,0.9545,0.9144,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00081,Embedded_Systems_Engineer,Embedded Systems Engineer,F,26-30,2,BSc,7.2,0.771,0.8582,0.7932,0.9854,0.6684,1.0,0.8092,0.8478,0.8959,0.8767,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00082,Embedded_Systems_Engineer,Embedded Systems Engineer,F,36-40,3,MSc,4.1,0.647,0.8938,0.8628,0.8508,0.7388,1.0,0.8301,0.8713,0.8652,0.8676,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00083,Embedded_Systems_Engineer,Embedded Systems Engineer,M,26-30,2,BSc,4.7,0.801,0.9288,0.6893,0.7561,0.6804,1.0,0.9295,0.9044,0.7792,0.8293,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00084,Embedded_Systems_Engineer,Embedded Systems Engineer,F,22-25,3,MSc,6.1,0.575,0.6442,0.8358,1.0,0.71,1.0,0.606,0.7647,0.8618,0.823,1,2,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00085,Embedded_Systems_Engineer,Embedded Systems Engineer,F,22-25,2,BSc,3.9,0.649,0.7469,0.7239,0.9969,0.6196,1.0,0.7634,0.8175,0.8525,0.8385,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00086,Embedded_Systems_Engineer,Embedded Systems Engineer,M,26-30,3,MSc,3.4,0.761,0.9025,0.9079,0.8921,0.7844,1.0,0.7646,0.8509,0.8994,0.88,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00087,Embedded_Systems_Engineer,Embedded Systems Engineer,F,22-25,3,MSc,6.8,0.896,0.9134,0.9679,0.9582,0.8384,1.0,0.7242,0.8436,0.9499,0.9074,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00088,Embedded_Systems_Engineer,Embedded Systems Engineer,M,31-35,2,BSc,1.8,0.635,0.6459,0.5289,0.7627,0.614,0.6,0.6141,0.6091,0.6634,0.6417,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00089,Embedded_Systems_Engineer,Embedded Systems Engineer,F,22-25,2,BSc,4.1,0.686,0.9046,0.9149,0.7375,0.6344,1.0,0.7454,0.8123,0.8325,0.8244,1,2,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00090,Embedded_Systems_Engineer,Embedded Systems Engineer,F,46+,3,MSc,8.4,0.648,0.9421,1.0,0.9914,0.7392,1.0,0.9589,0.9293,0.9817,0.9607,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00091,Embedded_Systems_Engineer,Embedded Systems Engineer,F,31-35,3,MSc,7.2,0.771,0.9937,0.7659,1.0,0.7884,1.0,0.8788,0.9031,0.9282,0.9182,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00092,Embedded_Systems_Engineer,Embedded Systems Engineer,M,36-40,2,BSc,1.0,0.662,0.7833,0.7408,1.0,0.6248,0.3333,0.7317,0.5709,0.8681,0.7492,0,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00093,Embedded_Systems_Engineer,Embedded Systems Engineer,M,31-35,4,PhD,3.4,0.737,1.0,0.8023,0.8965,0.8948,1.0,0.9876,0.9734,0.8941,0.9258,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00094,Embedded_Systems_Engineer,Embedded Systems Engineer,M,31-35,3,MSc,7.7,0.774,0.7733,0.8812,0.9526,0.7896,1.0,0.9068,0.916,0.8864,0.8982,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00095,Embedded_Systems_Engineer,Embedded Systems Engineer,F,36-40,1,Diploma,8.6,0.403,0.8276,0.9819,0.8884,0.4012,1.0,0.7678,0.7757,0.9012,0.851,0,0,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00096,Embedded_Systems_Engineer,Embedded Systems Engineer,M,26-30,2,BSc,4.9,0.562,0.8609,0.8077,0.8971,0.5848,1.0,0.9151,0.8788,0.8612,0.8682,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00097,Embedded_Systems_Engineer,Embedded Systems Engineer,F,36-40,3,MSc,8.6,0.756,0.8187,0.9871,0.9976,0.7824,1.0,1.0,0.9565,0.9497,0.9524,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00098,Embedded_Systems_Engineer,Embedded Systems Engineer,F,31-35,2,BSc,4.6,0.547,0.9647,0.9798,1.0,0.5788,1.0,0.904,0.8726,0.9851,0.9401,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00099,Embedded_Systems_Engineer,Embedded Systems Engineer,M,26-30,3,MSc,9.2,0.749,0.8728,0.7218,1.0,0.7796,1.0,0.9327,0.9256,0.8847,0.9011,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00100,Embedded_Systems_Engineer,Embedded Systems Engineer,M,31-35,1,Diploma,3.2,0.567,0.7748,0.7864,0.7885,0.4668,1.0,0.7369,0.775,0.7844,0.7806,0,0,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00101,Embedded_Systems_Engineer,Embedded Systems Engineer,F,26-30,3,MSc,3.1,0.848,0.8673,0.6824,0.9426,0.8192,1.0,0.7501,0.8514,0.8457,0.848,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00102,Embedded_Systems_Engineer,Embedded Systems Engineer,F,26-30,3,MSc,9.0,0.84,0.7432,0.7261,1.0,0.816,1.0,0.7702,0.8598,0.8536,0.8561,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00103,Embedded_Systems_Engineer,Embedded Systems Engineer,F,26-30,2,BSc,4.3,0.661,0.8064,0.8993,0.8461,0.6244,1.0,0.7724,0.8225,0.8521,0.8403,1,3,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
EMB00104,Embedded_Systems_Engineer,Embedded Systems Engineer,M,31-35,2,BSc,5.0,0.759,0.9416,0.6656,0.8928,0.6636,1.0,0.5096,0.712,0.8368,0.7869,1,1,0.2,0.35,0.45,0.25,0.3,0.45,0.4,0.6
