candidate_id,job_role,job_role_display,gender,age_group,edu_level,edu_level_name,years_experience,edu_relevance,P_mcq,P_desc,P_code,S_edu,S_exp,S_skill,S_cv,S_int,CSS,passed_hard_filter,relevance_label,w_edu,w_exp,w_skill,w_mcq,w_desc,w_code,W_CV,W_INT
CS00011,Cloud_Solutions_Architect,Cloud Solutions Architect,M,22-25,2,BSc,7.6,0.7299,0.6942,1.0,0.6294,0.6519,1.0,0.807,0.8532,0.8342,0.8418,1,3,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00012,Cloud_Solutions_Architect,Cloud Solutions Architect,F,36-40,3,MSc,3.9,0.8517,0.7264,0.5012,0.5091,0.8207,0.78,0.5075,0.6792,0.5704,0.6139,1,1,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00013,Cloud_Solutions_Architect,Cloud Solutions Architect,M,26-30,3,MSc,11.0,0.5422,0.7873,0.8732,0.7446,0.6969,1.0,0.9444,0.9172,0.8217,0.8599,1,3,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00014,Cloud_Solutions_Architect,Cloud Solutions Architect,F,22-25,2,BSc,7.5,0.5867,0.4931,0.9044,0.6496,0.5947,1.0,0.685,0.7929,0.73,0.7552,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00015,Cloud_Solutions_Architect,Cloud Solutions Architect,M,26-30,3,MSc,2.7,0.3617,0.5637,0.8093,0.6832,0.6247,0.54,0.7766,0.6516,0.7104,0.6869,0,1,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00016,Cloud_Solutions_Architect,Cloud Solutions Architect,M,31-35,4,PhD,6.6,0.7051,0.9834,0.7927,0.6972,0.8821,1.0,0.8127,0.9015,0.8308,0.8591,1,3,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00017,Cloud_Solutions_Architect,Cloud Solutions Architect,M,22-25,3,MSc,7.0,0.9143,0.6964,0.9633,0.8451,0.8457,1.0,0.6995,0.8489,0.8596,0.8553,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00018,Cloud_Solutions_Architect,Cloud Solutions Architect,M,36-40,3,MSc,5.8,0.3905,0.5743,0.5062,0.3319,0.6362,1.0,0.451,0.7076,0.4918,0.5781,1,1,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00019,Cloud_Solutions_Architect,Cloud Solutions Architect,M,36-40,2,BSc,6.6,0.4635,0.5872,0.5714,0.5014,0.5454,1.0,0.5085,0.7125,0.5621,0.6223,1,1,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00020,Cloud_Solutions_Architect,Cloud Solutions Architect,M,26-30,1,Diploma,5.8,0.5823,0.7297,0.8926,0.5375,0.4729,1.0,0.7412,0.791,0.7727,0.78,0,3,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00021,Cloud_Solutions_Architect,Cloud Solutions Architect,F,22-25,4,PhD,4.4,0.7218,0.8051,0.76,0.741,0.8887,0.88,0.803,0.851,0.7697,0.8022,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00022,Cloud_Solutions_Architect,Cloud Solutions Architect,F,26-30,2,BSc,11.5,0.6084,0.6276,0.9901,0.4605,0.6034,1.0,1.0,0.9207,0.7754,0.8335,1,3,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00023,Cloud_Solutions_Architect,Cloud Solutions Architect,F,26-30,2,BSc,4.1,0.7465,0.6094,0.7158,0.4745,0.6586,0.82,0.55,0.6797,0.6356,0.6532,1,1,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00024,Cloud_Solutions_Architect,Cloud Solutions Architect,M,36-40,3,MSc,8.6,0.4745,0.8169,0.7476,0.827,0.6698,1.0,0.9019,0.8947,0.7843,0.8285,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00025,Cloud_Solutions_Architect,Cloud Solutions Architect,F,26-30,2,BSc,5.5,0.6714,0.742,0.6826,0.4472,0.6286,1.0,0.4687,0.7132,0.6534,0.6773,1,1,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00026,Cloud_Solutions_Architect,Cloud Solutions Architect,F,26-30,2,BSc,8.3,0.4968,0.7568,0.7956,0.7189,0.5587,1.0,0.6949,0.7897,0.7686,0.777,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00027,Cloud_Solutions_Architect,Cloud Solutions Architect,M,36-40,4,PhD,5.4,0.5842,0.9014,1.0,0.5105,0.8337,1.0,0.7354,0.8609,0.8725,0.8679,1,3,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00028,Cloud_Solutions_Architect,Cloud Solutions Architect,F,22-25,3,MSc,7.3,0.7294,0.9662,0.6229,0.7212,0.7718,1.0,0.7368,0.8491,0.7455,0.7869,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00029,Cloud_Solutions_Architect,Cloud Solutions Architect,F,22-25,2,BSc,9.6,0.4246,0.6728,0.8776,0.5315,0.5299,1.0,0.7173,0.7929,0.747,0.7654,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00030,Cloud_Solutions_Architect,Cloud Solutions Architect,F,31-35,2,BSc,7.2,0.4443,0.7424,0.7219,0.5465,0.5377,1.0,0.7228,0.7967,0.6929,0.7344,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00031,Cloud_Solutions_Architect,Cloud Solutions Architect,M,31-35,3,MSc,7.4,0.7172,0.6099,0.7901,0.9802,0.7669,1.0,0.6853,0.8275,0.7741,0.7955,1,1,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00032,Cloud_Solutions_Architect,Cloud Solutions Architect,M,22-25,3,MSc,5.2,0.5644,0.8296,0.7048,0.9689,0.7057,1.0,0.7341,0.8348,0.7951,0.811,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00033,Cloud_Solutions_Architect,Cloud Solutions Architect,M,31-35,4,PhD,4.3,0.5467,0.6911,0.6225,0.6551,0.8187,0.86,0.726,0.7981,0.6496,0.709,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00034,Cloud_Solutions_Architect,Cloud Solutions Architect,M,22-25,2,BSc,6.3,0.622,0.6802,0.7932,0.8809,0.6088,1.0,0.6981,0.801,0.7768,0.7865,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00035,Cloud_Solutions_Architect,Cloud Solutions Architect,F,31-35,2,BSc,12.3,0.7711,0.6298,0.6978,0.539,0.6684,1.0,0.592,0.7705,0.6457,0.6956,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00036,Cloud_Solutions_Architect,Cloud Solutions Architect,M,36-40,3,MSc,7.7,0.8584,0.6903,0.9866,0.7171,0.8234,1.0,0.9181,0.9319,0.8438,0.879,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00037,Cloud_Solutions_Architect,Cloud Solutions Architect,F,36-40,1,Diploma,4.1,0.4928,0.3082,0.7925,0.4275,0.4371,0.82,0.5576,0.6384,0.5742,0.5999,0,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00038,Cloud_Solutions_Architect,Cloud Solutions Architect,M,36-40,2,BSc,9.4,0.3721,0.6848,0.8392,0.8211,0.5088,1.0,0.649,0.7614,0.7893,0.7781,1,3,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00039,Cloud_Solutions_Architect,Cloud Solutions Architect,F,36-40,3,MSc,5.7,0.7945,0.7689,0.8856,0.4719,0.7978,1.0,0.5825,0.7926,0.7678,0.7777,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00040,Cloud_Solutions_Architect,Cloud Solutions Architect,M,22-25,2,BSc,4.0,0.7443,0.722,0.6775,0.7085,0.6577,0.8,0.8182,0.7788,0.697,0.7297,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00041,Cloud_Solutions_Architect,Cloud Solutions Architect,M,26-30,3,MSc,5.1,0.468,0.6636,0.6179,0.5032,0.6672,1.0,0.5884,0.7688,0.6087,0.6727,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00042,Cloud_Solutions_Architect,Cloud Solutions Architect,M,26-30,3,MSc,9.4,0.8458,0.7578,0.8423,0.5104,0.8183,1.0,0.75,0.8636,0.7506,0.7958,1,3,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00043,Cloud_Solutions_Architect,Cloud Solutions Architect,M,22-25,3,MSc,10.7,0.5498,0.7445,0.8761,0.69,0.6999,1.0,0.835,0.874,0.7994,0.8292,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00044,Cloud_Solutions_Architect,Cloud Solutions Architect,M,36-40,3,MSc,4.7,0.6908,0.7459,0.7517,0.6556,0.7563,0.94,0.8811,0.8797,0.7308,0.7904,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00045,Cloud_Solutions_Architect,Cloud Solutions Architect,F,40+,3,MSc,7.5,0.8648,0.7551,0.7636,0.482,0.8259,1.0,0.4601,0.7492,0.7047,0.7225,1,1,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00046,Cloud_Solutions_Architect,Cloud Solutions Architect,F,26-30,2,BSc,2.8,0.7003,0.7186,0.7677,0.7238,0.6401,0.56,0.7122,0.6369,0.7442,0.7013,0,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00047,Cloud_Solutions_Architect,Cloud Solutions Architect,F,26-30,3,MSc,10.4,0.7916,0.6334,0.9113,0.5075,0.7966,1.0,0.7205,0.8475,0.7472,0.7873,1,3,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00048,Cloud_Solutions_Architect,Cloud Solutions Architect,F,40+,2,BSc,8.9,0.5315,0.7061,0.7154,0.6032,0.5726,1.0,0.7099,0.7985,0.6902,0.7335,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00049,Cloud_Solutions_Architect,Cloud Solutions Architect,M,31-35,3,MSc,7.0,0.8036,0.6081,0.825,0.7313,0.8014,1.0,0.6231,0.8095,0.7412,0.7685,1,1,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00050,Cloud_Solutions_Architect,Cloud Solutions Architect,M,31-35,2,BSc,5.6,0.4484,0.7083,0.69,0.7384,0.5394,1.0,0.8215,0.8365,0.7052,0.7577,1,1,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00051,Cloud_Solutions_Architect,Cloud Solutions Architect,M,26-30,2,BSc,8.5,0.4491,0.6609,0.6034,0.6799,0.5397,1.0,0.7955,0.8261,0.636,0.712,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00052,Cloud_Solutions_Architect,Cloud Solutions Architect,M,31-35,3,MSc,7.3,1.0,0.7505,0.5612,0.7662,0.88,1.0,0.7698,0.8839,0.659,0.749,1,1,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00053,Cloud_Solutions_Architect,Cloud Solutions Architect,M,31-35,2,BSc,6.4,0.5204,0.6628,0.803,0.5536,0.5682,1.0,0.639,0.7692,0.7111,0.7343,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00054,Cloud_Solutions_Architect,Cloud Solutions Architect,M,36-40,2,BSc,6.4,0.5408,0.6298,0.6714,0.5685,0.5763,1.0,0.4449,0.6932,0.6383,0.6603,1,1,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00055,Cloud_Solutions_Architect,Cloud Solutions Architect,F,26-30,3,MSc,9.7,0.7841,0.8705,0.6363,0.5741,0.7936,1.0,0.8433,0.896,0.6941,0.7749,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00056,Cloud_Solutions_Architect,Cloud Solutions Architect,M,31-35,3,MSc,7.4,0.554,0.9472,0.7863,0.6564,0.7016,1.0,0.6592,0.804,0.8086,0.8068,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00057,Cloud_Solutions_Architect,Cloud Solutions Architect,F,22-25,2,BSc,10.2,0.9168,0.7532,0.824,0.6989,0.7267,1.0,0.7732,0.8546,0.7778,0.8085,1,3,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00058,Cloud_Solutions_Architect,Cloud Solutions Architect,M,26-30,2,BSc,7.1,0.8405,0.6509,0.6456,0.5298,0.6962,1.0,0.7463,0.8378,0.624,0.7095,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00059,Cloud_Solutions_Architect,Cloud Solutions Architect,M,40+,3,MSc,3.8,0.5866,0.7537,0.637,0.4831,0.7147,0.76,0.5314,0.6595,0.6412,0.6485,1,1,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00060,Cloud_Solutions_Architect,Cloud Solutions Architect,M,22-25,4,PhD,4.5,0.8243,0.5872,1.0,0.4891,0.9297,0.9,0.7064,0.8285,0.774,0.7958,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00061,Cloud_Solutions_Architect,Cloud Solutions Architect,F,26-30,2,BSc,4.5,0.7298,0.6202,0.7536,0.4852,0.6519,0.9,0.7542,0.7921,0.6599,0.7128,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00062,Cloud_Solutions_Architect,Cloud Solutions Architect,M,40+,2,BSc,6.5,0.5592,0.5689,0.8099,0.8182,0.5837,1.0,0.6733,0.7861,0.7393,0.758,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00063,Cloud_Solutions_Architect,Cloud Solutions Architect,M,22-25,3,MSc,10.6,0.6442,0.5276,0.7433,0.8197,0.7377,1.0,0.8529,0.8887,0.6939,0.7718,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00064,Cloud_Solutions_Architect,Cloud Solutions Architect,M,31-35,3,MSc,3.7,0.6745,0.6857,0.8205,0.5304,0.7498,0.74,0.692,0.7228,0.7221,0.7224,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00065,Cloud_Solutions_Architect,Cloud Solutions Architect,M,36-40,4,PhD,4.8,0.5617,0.6958,0.9211,0.5024,0.8247,0.96,0.9976,0.948,0.7698,0.8411,1,3,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00066,Cloud_Solutions_Architect,Cloud Solutions Architect,M,22-25,3,MSc,10.9,0.6352,0.7869,0.8371,0.7574,0.7341,1.0,0.8747,0.8967,0.8061,0.8423,1,3,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00067,Cloud_Solutions_Architect,Cloud Solutions Architect,F,31-35,3,MSc,3.2,0.7762,0.6145,0.6749,0.3877,0.7905,0.64,0.6993,0.6938,0.5993,0.6371,1,1,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00068,Cloud_Solutions_Architect,Cloud Solutions Architect,M,26-30,3,MSc,4.6,0.844,0.769,0.6217,0.4013,0.8176,0.92,0.531,0.7439,0.6218,0.6706,1,1,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00069,Cloud_Solutions_Architect,Cloud Solutions Architect,F,31-35,3,MSc,5.1,0.6744,0.7005,0.9878,0.7695,0.7498,1.0,0.5923,0.7869,0.8579,0.8295,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00070,Cloud_Solutions_Architect,Cloud Solutions Architect,M,26-30,3,MSc,5.5,0.4507,0.7805,0.8533,0.717,0.6603,1.0,0.6949,0.81,0.8042,0.8065,1,3,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00071,Cloud_Solutions_Architect,Cloud Solutions Architect,M,22-25,3,MSc,3.7,0.3801,0.8047,0.7777,0.7288,0.6321,0.74,0.6233,0.6718,0.776,0.7343,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00072,Cloud_Solutions_Architect,Cloud Solutions Architect,M,22-25,3,MSc,2.5,0.4294,0.8653,0.5911,0.733,0.6518,0.5,0.5893,0.5661,0.7017,0.6475,0,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00073,Cloud_Solutions_Architect,Cloud Solutions Architect,M,26-30,4,PhD,4.6,0.7229,0.7408,0.723,0.5967,0.8892,0.92,0.7941,0.8635,0.7031,0.7673,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00074,Cloud_Solutions_Architect,Cloud Solutions Architect,M,26-30,2,BSc,6.5,0.4839,0.5998,0.463,1.0,0.5536,1.0,0.7046,0.7926,0.6115,0.6839,1,1,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00075,Cloud_Solutions_Architect,Cloud Solutions Architect,M,31-35,2,BSc,10.3,0.3605,0.6941,0.7831,0.6401,0.5042,1.0,0.7283,0.7921,0.7278,0.7535,1,3,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00076,Cloud_Solutions_Architect,Cloud Solutions Architect,F,26-30,3,MSc,7.6,0.6725,0.5427,0.7052,0.7323,0.749,1.0,0.5552,0.7719,0.6619,0.7059,1,1,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00077,Cloud_Solutions_Architect,Cloud Solutions Architect,M,22-25,4,PhD,2.6,0.5793,0.7635,0.6316,0.6117,0.8317,0.52,0.5436,0.5918,0.6672,0.637,0,1,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00078,Cloud_Solutions_Architect,Cloud Solutions Architect,F,26-30,3,MSc,6.4,0.6416,0.7842,0.837,0.7813,0.7367,1.0,0.7357,0.8416,0.81,0.8226,1,3,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00079,Cloud_Solutions_Architect,Cloud Solutions Architect,M,31-35,2,BSc,4.1,0.8127,0.7859,0.64,0.6484,0.6851,0.82,0.7104,0.7492,0.6855,0.711,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00080,Cloud_Solutions_Architect,Cloud Solutions Architect,F,36-40,3,MSc,6.2,0.7174,0.7205,1.0,0.6138,0.767,1.0,0.7664,0.86,0.8389,0.8473,1,3,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00081,Cloud_Solutions_Architect,Cloud Solutions Architect,M,31-35,3,MSc,6.7,0.937,0.6102,0.8518,0.7941,0.8548,1.0,0.836,0.9053,0.7678,0.8228,1,3,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00082,Cloud_Solutions_Architect,Cloud Solutions Architect,F,26-30,2,BSc,4.7,0.6408,0.4137,0.5928,0.3882,0.6163,0.94,0.5644,0.725,0.4982,0.5889,1,1,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00083,Cloud_Solutions_Architect,Cloud Solutions Architect,M,22-25,2,BSc,4.6,0.6518,0.6259,0.9561,0.7175,0.6207,0.92,0.5758,0.7224,0.8093,0.7745,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00084,Cloud_Solutions_Architect,Cloud Solutions Architect,F,31-35,2,BSc,6.0,0.583,0.6126,0.7515,0.756,0.5932,1.0,0.4925,0.7156,0.7107,0.7127,1,1,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00085,Cloud_Solutions_Architect,Cloud Solutions Architect,F,26-30,2,BSc,10.0,0.6728,0.4671,0.8063,0.7401,0.6291,1.0,0.7587,0.8293,0.6913,0.7465,1,3,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00086,Cloud_Solutions_Architect,Cloud Solutions Architect,M,26-30,3,MSc,8.1,0.7993,0.8183,1.0,0.7554,0.7997,1.0,0.7518,0.8607,0.8966,0.8822,1,3,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00087,Cloud_Solutions_Architect,Cloud Solutions Architect,M,22-25,2,BSc,4.2,0.4156,0.5726,0.7826,0.5506,0.5262,0.84,0.4549,0.6232,0.6732,0.6532,1,1,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00088,Cloud_Solutions_Architect,Cloud Solutions Architect,M,26-30,2,BSc,1.4,0.3972,0.6429,0.8786,0.5931,0.5189,0.28,0.6729,0.4849,0.7508,0.6444,0,0,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00089,Cloud_Solutions_Architect,Cloud Solutions Architect,M,31-35,3,MSc,3.9,0.5404,0.6348,0.8017,0.4681,0.6961,0.78,0.7013,0.7318,0.6849,0.7037,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00090,Cloud_Solutions_Architect,Cloud Solutions Architect,F,31-35,2,BSc,1.2,0.7652,0.4848,0.5974,0.4767,0.6661,0.24,0.4162,0.3957,0.5395,0.482,0,1,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00091,Cloud_Solutions_Architect,Cloud Solutions Architect,M,26-30,2,BSc,3.2,0.3909,0.8843,0.7419,0.3911,0.5164,0.64,0.5503,0.5794,0.7145,0.6605,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00092,Cloud_Solutions_Architect,Cloud Solutions Architect,M,31-35,2,BSc,8.6,0.7529,0.7641,0.7634,0.7595,0.6612,1.0,0.9465,0.9108,0.7628,0.822,1,3,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00093,Cloud_Solutions_Architect,Cloud Solutions Architect,M,22-25,2,BSc,3.8,0.7777,0.8319,0.6082,0.497,0.6711,0.76,0.5645,0.664,0.6531,0.6575,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00094,Cloud_Solutions_Architect,Cloud Solutions Architect,M,36-40,2,BSc,7.3,0.5908,0.8497,0.8685,0.7144,0.5963,1.0,0.5883,0.7546,0.832,0.801,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00095,Cloud_Solutions_Architect,Cloud Solutions Architect,F,36-40,3,MSc,12.2,0.6141,0.8303,0.9869,0.8734,0.7257,1.0,0.9428,0.9223,0.9172,0.9192,1,3,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00096,Cloud_Solutions_Architect,Cloud Solutions Architect,F,31-35,2,BSc,9.2,0.5469,0.7733,0.9474,0.9345,0.5788,1.0,0.8902,0.8718,0.8926,0.8843,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00097,Cloud_Solutions_Architect,Cloud Solutions Architect,M,31-35,3,MSc,8.3,0.7188,0.7233,0.8843,0.913,0.7675,1.0,0.7628,0.8586,0.8417,0.8485,1,3,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00098,Cloud_Solutions_Architect,Cloud Solutions Architect,F,36-40,3,MSc,8.8,0.9723,0.6015,1.0,0.7338,0.8689,1.0,0.6197,0.8217,0.8272,0.825,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00099,Cloud_Solutions_Architect,Cloud Solutions Architect,M,36-40,3,MSc,0.0,0.7597,0.5716,0.8087,0.761,0.7839,0.0,0.7132,0.4421,0.728,0.6136,0,1,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00100,Cloud_Solutions_Architect,Cloud Solutions Architect,M,22-25,2,BSc,9.7,0.5972,0.6135,0.8122,0.5706,0.5989,1.0,0.5769,0.7505,0.7043,0.7228,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00101,Cloud_Solutions_Architect,Cloud Solutions Architect,M,22-25,3,MSc,6.1,0.4051,0.704,0.7382,0.4916,0.642,1.0,0.7574,0.8314,0.6786,0.7397,1,2,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00102,Cloud_Solutions_Architect,Cloud Solutions Architect,F,26-30,3,MSc,4.2,0.5638,0.7439,1.0,0.5309,0.7055,0.84,0.7535,0.7785,0.8293,0.809,1,3,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00103,Cloud_Solutions_Architect,Cloud Solutions Architect,F,26-30,3,MSc,4.2,0.4138,0.7184,0.9097,0.4659,0.6455,0.84,0.7989,0.7847,0.7636,0.772,1,3,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
CS00104,Cloud_Solutions_Architect,Cloud Solutions Architect,M,22-25,3,MSc,5.4,0.8308,0.7009,0.827,0.5788,0.8123,1.0,0.7701,0.8705,0.7395,0.7919,1,3,0.2,0.4,0.4,0.3,0.5,0.2,0.4,0.6
